timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW
2022-07-06T07:00:00Z,71.59465,20.97543,1e-10,0.00142,0.96831,19.0961,1e-10,0.7487715,1.0,39.7932685157,26.8674517078,2.6867451708,0.035319956,0.00142,1e-10,0.0007292895,0.035319956,0.033899956,0.1650640154,1.0,1e-10,1,0.0940562281,0.0119181639,1e-10,0.07159465
2022-07-06T08:00:00Z,219.38513,21.39938,1e-10,0.01048,1.20369,18.52853,1e-10,0.769969,1.0,119.6348659276,82.3290481297,8.232904813,0.0928547933,0.01048,1e-10,0.0007201734,0.0928547933,0.0823747933,0.1650632152,1.0,1e-10,1,0.2963726409,0.0358308829,1e-10,0.21938513
2022-07-06T09:00:00Z,418.89517,22.85468,1e-10,0.00096,1.62224,19.01663,1e-10,0.842734,1.0,221.7271400549,157.1995358675,15.7199535868,0.1615480447,0.00096,1e-10,0.0007111712,0.1615480447,0.1605880447,0.165062425,1.0,1e-10,1,0.6193748275,0.0664077242,1e-10,0.41889517
2022-07-06T10:00:00Z,607.5585,23.93411,1e-10,1e-10,2.15818,18.97168,1e-10,0.8967055,1.0,312.7693528527,227.999559442,22.7999559442,0.2171387769,1e-10,1e-10,0.0007022816,0.2171387769,0.2171387768,0.1650616447,1.0,1e-10,1,0.955862925,0.09367505,1e-10,0.6075585
2022-07-06T11:00:00Z,785.549,25.14075,1e-10,1e-10,2.79209,19.05026,1e-10,0.9570375,1.0,393.3318026749,294.7943711101,29.479437111,0.2634928763,1e-10,1e-10,0.0006935031,0.2634928763,0.2634928762,0.1650608742,1.0,1e-10,1,1.319045928,0.1178036657,1e-10,0.785549
2022-07-06T12:00:00Z,935.0629,26.39612,1e-10,1e-10,3.4647,19.07602,1e-10,1.0,1.0,456.6589695277,350.9027184222,35.0902718422,0.3009323477,1e-10,1e-10,0.0006848343,0.3009323477,0.3009323476,0.1650601132,1.0,1e-10,1,1.6405841381,0.1367702794,1e-10,0.9350629
2022-07-06T13:00:00Z,981.70703,26.7049,1e-10,1e-10,4.47701,18.80008,1e-10,1.0,1.0,475.8295903754,368.4069440903,36.840694409,0.2933529184,1e-10,1e-10,0.0006762738,0.2933529184,0.2933529183,0.1650593618,1.0,1e-10,1,1.7224220763,0.1425119189,1e-10,0.98170703
2022-07-06T14:00:00Z,954.3689,26.2721,1e-10,1e-10,4.80112,18.55866,1e-10,1.0,1.0,465.1354790191,358.1477153972,35.8147715397,0.2753528938,1e-10,1e-10,0.0006678204,0.2753528938,0.2753528937,0.1650586198,1.0,1e-10,1,1.6744568512,0.1393090111,1e-10,0.9543689
2022-07-06T15:00:00Z,889.73126,26.32968,1e-10,1e-10,4.53317,18.23383,1e-10,1.0,1.0,437.2664944511,333.891033212,33.3891033212,0.2700462857,1e-10,1e-10,0.0006594727,0.2700462857,0.2700462856,0.165057887,1.0,1e-10,1,1.5610489864,0.1309621942,1e-10,0.88973126
2022-07-06T16:00:00Z,750.0205,25.23251,1e-10,1e-10,4.43656,17.97101,1e-10,0.9616255,1.0,377.1322142888,281.4615276923,28.1461527692,0.2269053991,1e-10,1e-10,0.0006512293,0.2269053991,0.226905399,0.1650571635,1.0,1e-10,1,1.2654260991,0.1129518564,1e-10,0.7500205
2022-07-06T17:00:00Z,552.67664,24.54471,1e-10,1e-10,4.14097,18.04611,1e-10,0.9272355,1.0,285.7867426527,207.4039461778,20.7403946178,0.1783670145,1e-10,1e-10,0.0006430889,0.1783670145,0.1783670144,0.1650564489,1.0,1e-10,1,0.8991224497,0.085593704,1e-10,0.55267664
2022-07-06T18:00:00Z,363.82358,23.83224,1e-10,1e-10,3.79142,18.34473,1e-10,0.891612,1.0,193.1398971934,136.5327222886,13.6532722289,0.1290662524,1e-10,1e-10,0.0006350503,0.1290662524,0.1290662523,0.1650557433,1.0,1e-10,1,0.5691469726,0.0578457875,1e-10,0.36382358
2022-07-06T19:00:00Z,161.34097,22.8996,1e-10,1e-10,3.36582,18.57263,1e-10,0.84498,1.0,88.0876104579,60.5467129173,6.0546712917,0.0732437961,1e-10,1e-10,0.0006271122,0.0732437961,0.073243796,0.1650550465,1.0,1e-10,1,0.2391931706,0.0263824164,1e-10,0.16134097
2022-07-06T20:00:00Z,19.27427,22.07895,1e-10,1e-10,2.85381,19.17294,1e-10,0.8039475,1.0,10.7342188324,7.2330896014,0.7233089601,0.0272102652,1e-10,1e-10,0.0006192733,0.0272102652,0.0272102651,0.1650543584,1.0,1e-10,1,0.0271871266,0.0032149201,1e-10,0.01927427
2022-07-06T21:00:00Z,1e-10,21.25574,1e-10,1e-10,2.39118,18.80664,1e-10,0.762787,1.0,1e-10,1e-10,1e-10,0.0171741978,1e-10,1e-10,0.0006115323,0.0171741978,0.0171741977,0.1650536789,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-06T22:00:00Z,1e-10,20.81915,1e-10,1e-10,2.29848,18.76737,1e-10,0.7409575,1.0,1e-10,1e-10,1e-10,0.0141095831,1e-10,1e-10,0.0006038882,0.0141095831,0.014109583,0.165053008,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-06T23:00:00Z,1e-10,20.8027,1e-10,1e-10,1.81872,18.81668,1e-10,0.740135,1.0,1e-10,1e-10,1e-10,0.0120947912,1e-10,1e-10,0.0005963396,0.0120947912,0.0120947911,0.1650523454,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T00:00:00Z,1e-10,20.44962,1e-10,1e-10,1.56148,18.74377,1e-10,0.722481,1.0,1e-10,1e-10,1e-10,0.0095268835,1e-10,1e-10,0.0005888853,0.0095268835,0.0095268834,0.165051691,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T01:00:00Z,1e-10,20.02948,1e-10,0.00192,1.47402,18.47223,1e-10,0.701474,1.0,1e-10,1e-10,1e-10,0.0083720878,0.00192,1e-10,0.0005815243,0.0083720878,0.0064520878,0.1650510449,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T02:00:00Z,1e-10,19.58469,1e-10,0.00476,1.57057,18.36963,1e-10,0.6792345,1.0,1e-10,1e-10,1e-10,0.0067831693,0.00476,1e-10,0.0005742552,0.0067831693,0.0020231693,0.1650504068,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T03:00:00Z,1e-10,19.44232,1e-10,0.02859,1.5492,18.15088,1e-10,0.672116,1.0,1e-10,1e-10,1e-10,0.0071179946,0.02859,1e-10,0.000567077,0.0071179946,1e-10,0.1650736345,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T04:00:00Z,1e-10,19.15442,1e-10,0.01002,1.43994,18.19803,1e-10,0.657721,1.0,1e-10,1e-10,1e-10,0.0050689973,0.01002,1e-10,0.0008283886,0.0050689973,1e-10,0.1650782152,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T05:00:00Z,1e-10,19.08545,1e-10,0.02672,1.33355,18.19412,1e-10,0.6542725,1.0,1e-10,1e-10,1e-10,0.004514383,0.02672,1e-10,0.0008799213,0.004514383,1e-10,0.1651019104,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T06:00:00Z,1.26493,18.98672,1e-10,0.05055,1.35286,18.0592,1e-10,0.649336,1.0,0.7140866563,0.474692532,0.0474692532,0.0051434405,0.05055,1e-10,0.0011464925,0.0051434405,1e-10,0.1651510883,1.0,1e-10,1,0.0014410985,0.0002138704,1e-10,0.00126493
2022-07-07T07:00:00Z,61.34878,19.76248,1e-10,0.04959,1.47888,18.23251,1e-10,0.688124,1.0,34.2942300629,23.0224658404,2.302246584,0.0280992922,0.04959,1e-10,0.0016997433,0.0280992922,1e-10,0.1651730783,1.0,1e-10,1,0.0740679489,0.0102711908,1e-10,0.06134878
2022-07-07T08:00:00Z,189.59618,20.59833,1e-10,0.02338,1.87313,18.13736,1e-10,0.7299165,1.0,104.0738115833,71.150095854,7.1150095854,0.0715751064,0.02338,1e-10,0.0019471304,0.0715751064,0.0481951064,0.1651709148,1.0,1e-10,1,0.2428065769,0.0311703158,1e-10,0.18959618
2022-07-07T09:00:00Z,346.77875,21.60944,1e-10,0.01908,2.36895,18.01205,1e-10,0.780472,1.0,186.0801554005,130.1362786034,13.0136278603,0.1195210236,0.01908,1e-10,0.0019227913,0.1195210236,0.1004410236,0.1651687783,1.0,1e-10,1,0.4748620752,0.0557313806,1e-10,0.34677875
2022-07-07T10:00:00Z,497.11487,22.98248,1e-10,0.00476,2.31894,18.06882,1e-10,0.849124,1.0,260.4687190954,186.5531818781,18.6553181878,0.1756666733,0.00476,1e-10,0.0018987564,0.1756666733,0.1709066733,0.1651666686,1.0,1e-10,1,0.740603146,0.078010905,1e-10,0.49711487
2022-07-07T11:00:00Z,621.74146,23.69116,1e-10,0.00288,3.02759,18.13385,1e-10,0.884558,1.0,319.8115534786,233.3220240797,23.332202408,0.2014986916,0.00288,1e-10,0.0018750219,0.2014986916,0.1986186916,0.1651645853,1.0,1e-10,1,0.9649255931,0.0957842032,1e-10,0.62174146
2022-07-07T12:00:00Z,839.73517,24.45044,1e-10,0.00192,3.68565,17.87976,1e-10,0.922522,1.0,418.7103741311,315.12891155,31.512891155,0.2514198022,0.00192,1e-10,0.0018515841,0.2514198022,0.2494998022,0.1651625279,1.0,1e-10,1,1.3591793162,0.1254045988,1e-10,0.83973517
2022-07-07T13:00:00Z,827.18085,24.75858,1e-10,1e-10,4.34006,17.75882,1e-10,0.937929,1.0,412.595440897,310.4176295432,31.0417629543,0.2398166386,1e-10,1e-10,0.0018284393,0.2398166386,0.2398166385,0.1651604963,1.0,1e-10,1,1.3612193619,0.123573164,1e-10,0.82718085
2022-07-07T14:00:00Z,826.88043,25.15594,1e-10,0.00046,4.82096,17.74268,1e-10,0.957797,1.0,411.777914043,310.3048903952,31.0304890395,0.237209466,0.00046,1e-10,0.0018055839,0.237209466,0.236749466,0.1651584901,1.0,1e-10,1,1.3895490067,0.1233283131,1e-10,0.82688043
2022-07-07T15:00:00Z,788.2212,25.29388,1e-10,1e-10,4.96395,17.44928,1e-10,0.964694,1.0,394.2816001433,295.7971723593,29.5797172359,0.231430491,1e-10,1e-10,0.0017830141,0.231430491,0.2314304909,0.165156509,1.0,1e-10,1,1.3341214631,0.1180881319,1e-10,0.7882212
2022-07-07T16:00:00Z,692.02374,25.00156,1e-10,1e-10,5.00283,17.17728,1e-10,0.950078,1.0,350.912732282,259.6969803622,25.9696980362,0.2094896407,1e-10,1e-10,0.0017607264,0.2094896407,0.2094896406,0.1651545526,1.0,1e-10,1,1.1535540205,0.1050990688,1e-10,0.69202374
2022-07-07T17:00:00Z,519.85187,24.66306,1e-10,0.00192,4.82258,17.12186,1e-10,0.933153,1.0,269.7949734694,195.0857363284,19.5085736328,0.1728970305,0.00192,1e-10,0.0017387173,0.1728970305,0.1709770305,0.1651526207,1.0,1e-10,1,0.851118733,0.0808041369,1e-10,0.51985187
2022-07-07T18:00:00Z,340.40668,23.85123,1e-10,1e-10,4.51758,17.12796,1e-10,0.8925615,1.0,181.2137587394,127.7450205554,12.7745020555,0.1287711161,1e-10,1e-10,0.0017169833,0.1287711161,0.128771116,0.165150713,1.0,1e-10,1,0.5330818621,0.0542738851,1e-10,0.34040668
2022-07-07T19:00:00Z,159.17479,22.83948,1e-10,1e-10,3.70965,17.34583,1e-10,0.841974,1.0,86.9472796453,59.733806694,5.9733806694,0.0804982296,1e-10,1e-10,0.001695521,0.0804982296,0.0804982295,0.1651488291,1.0,1e-10,1,0.2351422387,0.0260408851,1e-10,0.15917479
2022-07-07T20:00:00Z,20.0016,21.62906,1e-10,1e-10,3.04955,17.60428,1e-10,0.781453,1.0,11.1570651651,7.5060360247,0.7506036025,0.0353920078,1e-10,1e-10,0.001674327,0.0353920078,0.0353920077,0.1651469687,1.0,1e-10,1,0.0274236516,0.0033415634,1e-10,0.0200016
2022-07-07T21:00:00Z,1e-10,21.07605,1e-10,1e-10,2.81368,17.72128,1e-10,0.7538025,1.0,1e-10,1e-10,1e-10,0.0246792977,1e-10,1e-10,0.0016533979,0.0246792977,0.0246792976,0.1651451316,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T22:00:00Z,1e-10,20.53,1e-10,1e-10,3.05048,18.1225,1e-10,0.7265,1.0,1e-10,1e-10,1e-10,0.0185315498,1e-10,1e-10,0.0016327305,0.0185315498,0.0185315497,0.1651433175,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-07T23:00:00Z,1e-10,20.26993,1e-10,1e-10,2.49284,18.10156,1e-10,0.7134965,1.0,1e-10,1e-10,1e-10,0.0152474353,1e-10,1e-10,0.0016123213,0.0152474353,0.0152474352,0.165141526,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T00:00:00Z,1e-10,19.96115,1e-10,1e-10,2.05195,17.94394,1e-10,0.6980575,1.0,1e-10,1e-10,1e-10,0.0128477357,1e-10,1e-10,0.0015921673,0.0128477357,0.0128477356,0.1651397569,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T01:00:00Z,1e-10,19.38727,1e-10,1e-10,1.58988,17.51346,1e-10,0.6693635,1.0,1e-10,1e-10,1e-10,0.0103067485,1e-10,1e-10,0.0015722652,0.0103067485,0.0103067484,0.1651380099,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T02:00:00Z,1e-10,18.93674,1e-10,1e-10,1.2224,17.22269,1e-10,0.646837,1.0,1e-10,1e-10,1e-10,0.0080249306,1e-10,1e-10,0.0015526119,0.0080249306,0.0080249305,0.1651362848,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T03:00:00Z,1e-10,18.57355,1e-10,1e-10,1.03179,16.82105,1e-10,0.6286775,1.0,1e-10,1e-10,1e-10,0.0073063437,1e-10,1e-10,0.0015332043,0.0073063437,0.0073063436,0.1651345813,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T04:00:00Z,1e-10,18.85513,1e-10,1e-10,0.89829,16.78958,1e-10,0.6427565,1.0,1e-10,1e-10,1e-10,0.0078065207,1e-10,1e-10,0.0015140392,0.0078065207,0.0078065206,0.165132899,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T05:00:00Z,1e-10,18.98294,1e-10,1e-10,0.93524,16.96555,1e-10,0.649147,1.0,1e-10,1e-10,1e-10,0.0078637851,1e-10,1e-10,0.0014951137,0.0078637851,0.007863785,0.1651312378,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T06:00:00Z,1.58115,18.72922,1e-10,1e-10,0.94353,16.96292,1e-10,0.636461,1.0,0.8934161178,0.5933609741,0.0593360974,0.0075402332,1e-10,1e-10,0.0014764248,0.0075402332,0.0075402331,0.1651295973,1.0,1e-10,1,0.0017656416,0.0002675799,1e-10,0.00158115
2022-07-08T07:00:00Z,71.59465,19.37335,1e-10,0.00192,1.18598,17.33621,1e-10,0.6686675,1.0,40.0319886334,26.8674517078,2.6867451708,0.0344172462,0.00192,1e-10,0.0014579695,0.0344172462,0.0324972462,0.1651279773,1.0,1e-10,1,0.0839940394,0.0119896611,1e-10,0.07159465
2022-07-08T08:00:00Z,212.45969,20.41357,1e-10,0.00476,1.45885,17.38425,1e-10,0.7206785,1.0,116.3898964883,79.7301259371,7.9730125937,0.0859373704,0.00476,1e-10,0.0014397449,0.0859373704,0.0811773704,0.1651263776,1.0,1e-10,1,0.2686431626,0.034859008,1e-10,0.21245969
2022-07-08T09:00:00Z,388.1101,21.58603,1e-10,0.00096,1.93843,17.50647,1e-10,0.7793015,1.0,207.2340107476,145.6467678668,14.5646767867,0.1416060527,0.00096,1e-10,0.0014217481,0.1416060527,0.1406460527,0.1651247979,1.0,1e-10,1,0.5306621829,0.0620670028,1e-10,0.3881101
2022-07-08T10:00:00Z,595.17804,22.4162,1e-10,0.00046,2.14202,17.08649,1e-10,0.82081,1.0,308.7554301853,223.3535221868,22.3353522187,0.2083295467,0.00046,1e-10,0.0014039762,0.2083295467,0.2078695467,0.1651232379,1.0,1e-10,1,0.8571310342,0.0924728721,1e-10,0.59517804
2022-07-08T11:00:00Z,726.2241,23.52728,1e-10,1e-10,2.77899,17.03626,1e-10,0.876364,1.0,368.8680396677,272.5314103188,27.2531410319,0.2396968627,1e-10,1e-10,0.0013864265,0.2396968627,0.2396968626,0.1651216974,1.0,1e-10,1,1.1166391958,0.1104767194,1e-10,0.7262241
2022-07-08T12:00:00Z,927.2204,24.79654,1e-10,1e-10,3.31733,17.32181,1e-10,0.939827,1.0,456.3886881698,347.9596494916,34.7959649492,0.2912818025,1e-10,1e-10,0.0013690962,0.2912818025,0.2912818024,0.1651201762,1.0,1e-10,1,1.5289334346,0.1366893296,1e-10,0.9272204
2022-07-08T13:00:00Z,993.54987,25.44257,1e-10,1e-10,3.76584,17.42264,1e-10,0.9721285,1.0,483.4147683546,372.8512277314,37.2851227731,0.3035513579,1e-10,1e-10,0.0013519825,0.3035513579,0.3035513578,0.165118674,1.0,1e-10,1,1.6946149312,0.144783695,1e-10,0.99354987
2022-07-08T14:00:00Z,976.6789,25.88867,1e-10,1e-10,4.2246,17.47809,1e-10,0.9944335,1.0,475.3710348452,366.5200287977,36.6520028798,0.294481807,1e-10,1e-10,0.0013350827,0.294481807,0.2944818069,0.1651171906,1.0,1e-10,1,1.7040613795,0.1423745806,1e-10,0.9766789
2022-07-08T15:00:00Z,890.9013,26.41574,1e-10,1e-10,4.46086,17.28686,1e-10,1.0,1.0,437.614153691,334.3301162049,33.4330116205,0.2797963784,1e-10,1e-10,0.0013183942,0.2797963784,0.2797963783,0.1651157257,1.0,1e-10,1,1.563101842,0.1310663188,1e-10,0.8909013
2022-07-08T16:00:00Z,755.14343,26.18542,1e-10,1e-10,4.61875,17.27289,1e-10,1.0,1.0,377.9589328302,283.3840187496,28.338401875,0.2440680997,1e-10,1e-10,0.0013019142,0.2440680997,0.2440680996,0.1651142791,1.0,1e-10,1,1.3249122955,0.1131994602,1e-10,0.75514343
2022-07-08T17:00:00Z,572.3778,25.70642,1e-10,1e-10,4.63038,17.3873,1e-10,0.985321,1.0,293.8568152147,214.7972355491,21.4797235549,0.1972776374,1e-10,1e-10,0.0012856403,0.1972776374,0.1972776373,0.1651128506,1.0,1e-10,1,0.9895054765,0.0880107069,1e-10,0.5723778
2022-07-08T18:00:00Z,364.2979,24.98447,1e-10,1e-10,4.32301,17.69247,1e-10,0.9492235,1.0,192.5068420002,136.7107211991,13.6710721199,0.1437379248,1e-10,1e-10,0.0012695698,0.1437379248,0.1437379247,0.16511144,1.0,1e-10,1,0.6067123446,0.0576561862,1e-10,0.3642979
2022-07-08T19:00:00Z,160.74014,23.62283,1e-10,1e-10,3.73651,17.98804,1e-10,0.8811415,1.0,87.5239059007,60.321238374,6.0321238374,0.0837633853,1e-10,1e-10,0.0012537002,0.0837633853,0.0837633852,0.165110047,1.0,1e-10,1,0.2485007367,0.0262135858,1e-10,0.16074014
2022-07-08T20:00:00Z,19.35333,22.5383,1e-10,1e-10,3.32628,18.3382,1e-10,0.826915,1.0,10.7596471689,7.2627585882,0.7262758588,0.0383803441,1e-10,1e-10,0.0012380289,0.0383803441,0.038380344,0.1651086714,1.0,1e-10,1,0.0280785227,0.003222536,1e-10,0.01935333
2022-07-08T21:00:00Z,1e-10,21.73029,1e-10,1e-10,3.08497,18.31155,1e-10,0.7865145,1.0,1e-10,1e-10,1e-10,0.0266191646,1e-10,1e-10,0.0012225536,0.0266191646,0.0266191645,0.165107313,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T22:00:00Z,1e-10,21.56387,1e-10,1e-10,2.83813,18.3753,1e-10,0.7781935,1.0,1e-10,1e-10,1e-10,0.0239622717,1e-10,1e-10,0.0012072716,0.0239622717,0.0239622716,0.1651059716,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-08T23:00:00Z,1e-10,21.47656,1e-10,1e-10,2.61887,18.34387,1e-10,0.773828,1.0,1e-10,1e-10,1e-10,0.0226647529,1e-10,1e-10,0.0011921807,0.0226647529,0.0226647528,0.165104647,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T00:00:00Z,1e-10,21.19183,1e-10,1e-10,1.55884,18.27008,1e-10,0.7595915,1.0,1e-10,1e-10,1e-10,0.0160061533,1e-10,1e-10,0.0011772785,0.0160061533,0.0160061532,0.1651033389,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T01:00:00Z,1e-10,21.24118,1e-10,1e-10,0.94347,18.30673,1e-10,0.762059,1.0,1e-10,1e-10,1e-10,0.0115757047,1e-10,1e-10,0.0011625625,0.0115757047,0.0115757046,0.1651020472,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T02:00:00Z,1e-10,20.59897,1e-10,1e-10,0.67074,18.2775,1e-10,0.7299485,1.0,1e-10,1e-10,1e-10,0.0071789965,1e-10,1e-10,0.0011480305,0.0071789965,0.0071789964,0.1651007716,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T03:00:00Z,1e-10,20.34332,1e-10,1e-10,0.65633,18.26483,1e-10,0.717166,1.0,1e-10,1e-10,1e-10,0.0063468212,1e-10,1e-10,0.0011336801,0.0063468212,0.0063468211,0.1650995119,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T04:00:00Z,1e-10,19.77829,1e-10,1e-10,0.65634,17.93695,1e-10,0.6889145,1.0,1e-10,1e-10,1e-10,0.0056280787,1e-10,1e-10,0.0011195091,0.0056280787,0.0056280786,0.165098268,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T05:00:00Z,1e-10,19.94345,1e-10,1e-10,0.73557,18.08408,1e-10,0.6971725,1.0,1e-10,1e-10,1e-10,0.0062016178,1e-10,1e-10,0.0011055152,0.0062016178,0.0062016177,0.1650970397,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T06:00:00Z,1.47045,19.47965,1e-10,1e-10,0.8406,17.79114,1e-10,0.6739825,1.0,0.8285799617,0.5518183882,0.0551818388,0.0067799407,1e-10,1e-10,0.0010916963,0.0067799407,0.0067799406,0.1650958267,1.0,1e-10,1,0.0017388278,0.0002481614,1e-10,0.00147045
2022-07-09T07:00:00Z,61.58594,19.94977,1e-10,0.0081,1.11914,18.42767,1e-10,0.6974885,1.0,34.4018475396,23.1114652956,2.3111465296,0.0291376803,0.0081,1e-10,0.0010780501,0.0291376803,0.0210376803,0.1650946288,1.0,1e-10,1,0.0753661462,0.0103034225,1e-10,0.06158594
2022-07-09T08:00:00Z,208.77559,20.46924,1e-10,0.00192,1.34611,18.06924,1e-10,0.723462,1.0,114.3975042528,78.3475871743,7.8347587174,0.0833477533,0.00192,1e-10,0.0010645745,0.0833477533,0.0814277533,0.165093446,1.0,1e-10,1,0.2650044255,0.0342622825,1e-10,0.20877559
2022-07-09T09:00:00Z,405.61346,21.66702,1e-10,1e-10,1.57575,18.12863,1e-10,0.783351,1.0,216.0499265004,152.2152849211,15.2215284921,0.1529875782,1e-10,1e-10,0.0010512673,0.1529875782,0.1529875781,0.1650922779,1.0,1e-10,1,0.5574763433,0.0647073873,1e-10,0.40561346
2022-07-09T10:00:00Z,645.6327,22.99451,1e-10,1e-10,1.8595,17.78894,1e-10,0.8497255,1.0,332.0336158295,242.2877322288,24.2287732229,0.2353860527,1e-10,1e-10,0.0010381264,0.2353860527,0.2353860526,0.1650911244,1.0,1e-10,1,0.9625467947,0.0994447355,1e-10,0.6456327
2022-07-09T11:00:00Z,792.04755,24.58963,1e-10,1e-10,2.49274,17.95966,1e-10,0.9294815,1.0,397.1594147217,297.2330935327,29.7233093533,0.274494441,1e-10,1e-10,0.0010251499,0.274494441,0.2744944409,0.1650899854,1.0,1e-10,1,1.291664392,0.1189500432,1e-10,0.79204755
2022-07-09T12:00:00Z,939.42694,25.99814,1e-10,1e-10,3.20632,18.009,1e-10,0.999907,1.0,459.3017295083,352.5404194788,35.2540419479,0.3108737075,1e-10,1e-10,0.0010123355,0.3108737075,0.3108737074,0.1650888606,1.0,1e-10,1,1.6480876358,0.1375617914,1e-10,0.93942694
2022-07-09T13:00:00Z,926.0978,26.67136,1e-10,1e-10,3.89043,17.68198,1e-10,1.0,1.0,452.2901433841,347.5383693919,34.7538369392,0.3012362881,1e-10,1e-10,0.0009996813,0.3012362881,0.301236288,0.1650877498,1.0,1e-10,1,1.624854714,0.1354618072,1e-10,0.9260978
2022-07-09T14:00:00Z,927.2046,26.85168,1e-10,1e-10,3.99078,17.2598,1e-10,1.0,1.0,452.4159687737,347.9537201974,34.7953720197,0.3047245585,1e-10,1e-10,0.0009871853,0.3047245585,0.3047245584,0.1650866529,1.0,1e-10,1,1.6267966139,0.1354994922,1e-10,0.9272046
2022-07-09T15:00:00Z,858.45605,27.10794,1e-10,1e-10,3.8307,16.8385,1e-10,1.0,1.0,422.2517159678,322.1543295013,32.2154329501,0.2978925561,1e-10,1e-10,0.0009748455,0.2978925561,0.297892556,0.1650855698,1.0,1e-10,1,1.506176086,0.1264652378,1e-10,0.85845605
2022-07-09T16:00:00Z,726.1925,26.78082,1e-10,1e-10,3.32792,16.43027,1e-10,1.0,1.0,363.9361199336,272.5195517305,27.2519551731,0.2718308774,1e-10,1e-10,0.0009626599,0.2718308774,0.2718308773,0.1650845001,1.0,1e-10,1,1.2741173847,0.1089995996,1e-10,0.7261925
2022-07-09T17:00:00Z,557.26196,26.30438,1e-10,1e-10,2.96226,16.53986,1e-10,1.0,1.0,285.9507349202,209.1246873738,20.9124687374,0.2256785156,1e-10,1e-10,0.0009506266,0.2256785156,0.2256785155,0.1650834439,1.0,1e-10,1,0.9777258111,0.08564282,1e-10,0.55726196
2022-07-09T18:00:00Z,349.83035,26.22717,1e-10,1e-10,2.60663,16.7551,1e-10,1.0,1.0,184.2861031283,131.2814579657,13.1281457966,0.1679408115,1e-10,1e-10,0.0009387438,0.1679408115,0.1679408114,0.1650824008,1.0,1e-10,1,0.6137834398,0.0551940584,1e-10,0.34983035
2022-07-09T19:00:00Z,157.21417,25.85385,1e-10,1e-10,2.2309,16.73065,1e-10,0.9926925,1.0,84.9100545767,58.9980413376,5.8998041338,0.1067148967,1e-10,1e-10,0.0009270095,0.1067148967,0.1067148966,0.1650813708,1.0,1e-10,1,0.2738193342,0.025430732,1e-10,0.15721417
2022-07-09T20:00:00Z,19.16358,25.0509,1e-10,1e-10,1.81196,16.98431,1e-10,0.952545,1.0,10.5541775125,7.1915507681,0.7191550768,0.0519500714,1e-10,1e-10,0.0009154219,0.0519500714,0.0519500713,0.1650803537,1.0,1e-10,1,0.0320272631,0.0031609974,1e-10,0.01916358
2022-07-09T21:00:00Z,1e-10,24.07901,1e-10,1e-10,1.34354,17.37769,1e-10,0.9039505,1.0,1e-10,1e-10,1e-10,0.0318262912,1e-10,1e-10,0.0009039791,0.0318262912,0.0318262911,0.1650793493,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
2022-07-09T22:00:00Z,1e-10,22.52185,1e-10,1e-10,2.03699,19.48947,1e-10,0.8260925,1.0,1e-10,1e-10,1e-10,0.0198277402,1e-10,1e-10,0.0008926794,0.0198277402,0.0198277401,0.1650783574,1.0,1e-10,1,1e-10,1e-10,1e-10,1e-10
