electricity-load-profile;service-water-demand-profile;drinking-water-demand;ghi-profile;air-temperature-profile;surface-roughness-profile;wind-speed-profile;timeindex
38.00045;0.0;0.0;0.0;270.9613342285;0.5879083872;4.662099795169511;2022-02-12T06:00:00Z
27.4838;1.8957777777777776;20.119;0.005173333333333333;270.9536132812;0.5879639983;4.791316138661715;2022-02-12T07:00:00Z
56.00023333333333;57.83277777777778;5.119;0.07640888888888889;272.1090087891;0.5879197717;4.914155637888857;2022-02-12T08:00:00Z
67.00005;25.868777777777776;0.1199999999999999;0.16572444444444442;273.6871032715;0.5877553821;4.136718764312221;2022-02-12T09:00:00Z
30.000666666666667;0.0;0.0;0.23571555555555554;275.4617614746;0.5875967741;4.015961095179949;2022-02-12T10:00:00Z
38.16803333333333;0.0;0.0;0.30346666666666666;276.7886047363;0.5873778462;4.5049874255824545;2022-02-12T11:00:00Z
58.00203333333334;0.0;0.0;0.3254933333333333;277.4164123535;0.5872019529;4.9202755967617895;2022-02-12T12:00:00Z
514.6684;0.0;0.0;0.2797511111111111;277.6657409668;0.587100327;5.124021774029659;2022-02-12T13:00:00Z
465.16855;0.0;0.0;0.24177777777777776;277.6792297363;0.5870463252;5.349138209471511;2022-02-12T14:00:00Z
241.8348;0.0;0.0;0.15576888888888887;277.1566162109;0.5870180726;5.635207744932891;2022-02-12T15:00:00Z
64.3349;0.0;0.0;0.05116444444444444;275.7328491211;0.5870137811;6.484239283585108;2022-02-12T16:00:00Z
80.96741666666665;0.0;0.0;0.00042666666666666667;274.1659240723;0.587016046;7.215560058136635;2022-02-12T17:00:00Z
92.83385;0.0;0.0;0.0;273.613861084;0.58701998;7.603889585229145;2022-02-12T18:00:00Z
83.28435;0.0;0.0;0.0;273.5001220703;0.5870233774;7.916636492733866;2022-02-12T19:00:00Z
77.75073333333333;0.0;0.0;0.0;273.6084594727;0.5870292187;8.263670622130455;2022-02-12T20:00:00Z
77.65038333333332;0.0;0.0;0.0;273.5903930664;0.5870302916;8.324575379674334;2022-02-12T21:00:00Z
58.13553333333333;0.0;0.0;0.0;273.4566650391;0.5870323181;8.54748828546568;2022-02-12T22:00:00Z
65.36851666666665;0.0;0.0;0.0;273.1418151855;0.5870243907;8.243251754956841;2022-02-12T23:00:00Z
25.90035;0.0;0.0;0.0;272.8862304688;0.5870199203;8.038663573008233;2022-02-13T00:00:00Z
35.9334;0.0;0.0;0.0;272.6336364746;0.5870201588;8.077992206493969;2022-02-13T01:00:00Z
32.6672;0.0;0.0;0.0;272.646484375;0.5870213509;8.077204588526337;2022-02-13T02:00:00Z
34.30036666666666;0.0;0.0;0.0;272.6597290039;0.587021172;8.1454446303006;2022-02-13T03:00:00Z
33.36685;0.0;0.0;0.0;272.6051635742;0.5870185494;8.093162514451636;2022-02-13T04:00:00Z
27.883616666666665;0.0;0.0;0.0;272.5617980957;0.5870218873;8.321442748567382;2022-02-13T05:00:00Z
39.9003;0.0;0.0;0.0;272.4704284668;0.5870273709;8.592102969173787;2022-02-13T06:00:00Z
7.583666666666666;18.765666666666664;0.1199999999999999;0.007626666666666666;272.446105957;0.5870275497;8.577370181110899;2022-02-13T07:00:00Z
4.501033333333333;48.066;25.118;0.09215999999999999;273.645324707;0.5870052576;8.03886852149728;2022-02-13T08:00:00Z
9.16775;16.98988888888889;0.1199999999999999;0.21098666666666666;275.2642822266;0.5870196819;7.035843341136162;2022-02-13T09:00:00Z
59.33356666666666;0.0;0.0;0.31667555555555554;276.7846679688;0.5870084167;6.231147130117058;2022-02-13T10:00:00Z
69.66669999999999;0.0;0.0;0.3718222222222222;277.9432983398;0.5870066881;6.326862259247751;2022-02-13T11:00:00Z
69.6671;0.0;0.0;0.3873244444444444;278.9828796387;0.5870029926;6.38284425244018;2022-02-13T12:00:00Z
168.3344;0.0;0.0;0.3626844444444444;279.8942565918;0.5870054364;6.739393186388191;2022-02-13T13:00:00Z
70.001;0.0;0.0;0.2868088888888889;280.3764648438;0.587002039;7.247705030722159;2022-02-13T14:00:00Z
70.001;0.0;0.0;0.17692444444444444;280.3559875488;0.5869947672;8.023206810149434;2022-02-13T15:00:00Z
70.001;0.0;0.0;0.058915555555555554;279.3561096191;0.5869874358;8.360516527198502;2022-02-13T16:00:00Z
73.26715;0.0;0.0;0.0006755555555555555;278.2102050781;0.5869832635;8.569346395766024;2022-02-13T17:00:00Z
84.70036666666665;0.0;0.0;0.0;277.9368286133;0.5869992375;9.43052489323052;2022-02-13T18:00:00Z
87.36715000000001;0.0;0.0;0.0;277.682434082;0.5870085955;9.67739178651796;2022-02-13T19:00:00Z
89.13348333333333;0.0;0.0;0.0;277.5493774414;0.5870251656;10.212915575984907;2022-02-13T20:00:00Z
73.20081666666665;0.0;0.0;0.0;277.311920166;0.587015152;9.850172757174153;2022-02-13T21:00:00Z
691.3684999999999;0.0;0.0;0.0;277.2807922363;0.5870261788;10.208284344428519;2022-02-13T22:00:00Z
214.11891666666668;0.0;0.0;0.0;276.8905639648;0.5870220661;10.066263013571765;2022-02-13T23:00:00Z
23.450133333333333;0.0;0.0;0.0;276.8417358398;0.5870193839;9.962293038437751;2022-02-14T00:00:00Z
28.933516666666662;0.0;0.0;0.0;276.7624511719;0.5870236158;10.095023425005284;2022-02-14T01:00:00Z
39.90006666666667;0.0;0.0;0.0;276.5692443848;0.5870263577;10.244553642046581;2022-02-14T02:00:00Z
30.3334;0.0;0.0;0.0;276.4965820312;0.5870289207;10.38064979388513;2022-02-14T03:00:00Z
32.783483333333336;0.0;0.0;0.0;276.4472351074;0.5870294571;10.407657535919439;2022-02-14T04:00:00Z
34.18343333333333;0.0;0.0;0.0;276.4794311523;0.5870258808;10.26315855747192;2022-02-14T05:00:00Z
25.50018333333333;0.0;0.0;0.0;276.3658752441;0.5870201588;10.08845429705378;2022-02-14T06:00:00Z
41.583683333333326;24.980888888888884;0.1199999999999999;0.007928888888888888;276.3269348145;0.5870119333;9.737385378316324;2022-02-14T07:00:00Z
63.33338333333333;21.42933333333333;0.1199999999999999;0.08298666666666667;277.4747009277;0.5870184302;9.570873460521227;2022-02-14T08:00:00Z
67.0003;34.74766666666667;25.118;0.19199999999999998;279.3270568848;0.5870029926;9.850398365693282;2022-02-14T09:00:00Z
64.3339;0.0;0.0;0.2926933333333333;280.9924926758;0.5870190859;8.141524717075276;2022-02-14T10:00:00Z
24.334416666666662;0.0;0.0;0.34389333333333333;282.8201599121;0.5870313644;8.240501398756415;2022-02-14T11:00:00Z
651.00065;0.0;0.0;0.3731733333333333;284.3970336914;0.5870313048;8.29007600463791;2022-02-14T12:00:00Z
36.83498333333333;0.0;0.0;0.31999999999999995;285.1350402832;0.5870072842;7.767532424380829;2022-02-14T13:00:00Z
20.00183333333333;0.0;0.0;0.24428444444444442;285.4530334473;0.5870067477;8.155249067172146;2022-02-14T14:00:00Z
56.001233333333325;0.0;0.0;0.15283555555555556;285.1744689941;0.5870038271;8.4416027180438;2022-02-14T15:00:00Z
45.00141666666666;0.0;0.0;0.04739555555555555;284.0581970215;0.5870097876;9.013283455065189;2022-02-14T16:00:00Z
393.9512666666666;0.0;0.0;0.0008177777777777777;282.6737976074;0.5870130062;9.361913865425661;2022-02-14T17:00:00Z
67.70083333333334;0.0;0.0;0.0;282.0308227539;0.5870099664;9.356432993316028;2022-02-14T18:00:00Z
67.05033333333333;0.0;0.0;0.0;281.5437011719;0.5870019197;9.214248248530808;2022-02-14T19:00:00Z
83.83334999999998;0.0;0.0;0.0;281.2997436523;0.5869893432;8.707681716526478;2022-02-14T20:00:00Z
84.78343333333333;0.0;0.0;0.0;280.9769287109;0.5869758725;8.212620885405666;2022-02-14T21:00:00Z
67.50136666666667;0.0;0.0;0.0;280.9806213379;0.5869826674;8.353822855842248;2022-02-14T22:00:00Z
14.467866666666664;0.0;0.0;0.0;280.162109375;0.5869622827;7.376658200070705;2022-02-14T23:00:00Z
29.16698333333333;0.0;0.0;0.0;279.7880859375;0.5869585872;6.909303079144469;2022-02-15T00:00:00Z
33.3668;0.0;0.0;0.0;279.7947387695;0.5869626999;7.17973574397899;2022-02-15T01:00:00Z
29.1667;0.0;0.0;0.0;279.4533691406;0.5869636536;7.276401917839882;2022-02-15T02:00:00Z
30.217116666666666;0.0;0.0;0.0;279.2418212891;0.5869643092;7.576927043574803;2022-02-15T03:00:00Z
27.06705;0.0;0.0;0.0;278.7431945801;0.586961925;7.47945668501694;2022-02-15T04:00:00Z
44.067066666666655;0.0;0.0;0.0;278.5016784668;0.5869666338;7.7741448052172615;2022-02-15T05:00:00Z
77.33371666666666;0.0;0.0;0.0;278.3256835938;0.5869726539;7.718107388881669;2022-02-15T06:00:00Z
60.23335;50.72966666666667;0.1199999999999999;0.009866666666666666;278.4487304688;0.5869832635;7.8120172231165474;2022-02-15T07:00:00Z
67.50021666666666;26.756666666666668;0.1199999999999999;0.08453333333333332;279.0348510742;0.5869671702;7.338582736151742;2022-02-15T08:00:00Z
70.0;1.8957777777777776;25.118;0.17493333333333333;280.4673156738;0.586984098;6.279625041851739;2022-02-15T09:00:00Z
67.83355;0.0;0.0;0.25983999999999996;281.8492431641;0.5870230794;7.051773382031719;2022-02-15T10:00:00Z
49.6672;0.0;0.0;0.26668444444444445;282.1276245117;0.587049067;7.647695689578672;2022-02-15T11:00:00Z
59.667766666666665;0.0;0.0;0.19537777777777776;282.2286071777;0.587113142;7.778187433465768;2022-02-15T12:00:00Z
666.5005833333332;0.0;0.0;0.15082666666666666;282.2839660645;0.5870501995;6.855678208185334;2022-02-15T13:00:00Z
61.00115;0.0;0.0;0.10791111111111111;281.9899902344;0.5870777965;5.638276938055347;2022-02-15T14:00:00Z
30.00166666666667;0.0;0.0;0.09569777777777777;281.6742553711;0.587025702;4.809944140314635;2022-02-15T15:00:00Z
58.501316666666675;0.0;0.0;0.05125333333333333;280.6505432129;0.5870186687;5.291239658225274;2022-02-15T16:00:00Z
654.3014833333333;0.0;0.0;0.0011733333333333333;279.5292663574;0.5870226026;6.609649545799151;2022-02-15T17:00:00Z
37.6515;0.0;0.0;0.0;278.9456787109;0.5870322585;7.700165804785954;2022-02-15T18:00:00Z
60.168183333333324;0.0;0.0;0.0;278.989654541;0.5870488882;8.436954813270548;2022-02-15T19:00:00Z
71.95033333333333;0.0;0.0;0.0;278.7453613281;0.5870697498;9.181560985311608;2022-02-15T20:00:00Z
53.2006;0.0;0.0;0.0;278.5375366211;0.5870785117;9.510143663893949;2022-02-15T21:00:00Z
38.4018;0.0;0.0;0.0;278.4125976562;0.5871164799;10.994013245330878;2022-02-15T22:00:00Z
16.567666666666668;0.0;0.0;0.0;278.4794921875;0.5870989561;10.666318043586067;2022-02-15T23:00:00Z
29.16715;0.0;0.0;0.0;278.4877319336;0.5872079134;10.790304627711416;2022-02-16T00:00:00Z
39.083466666666666;0.0;0.0;0.0;278.4925842285;0.5881162286;10.792570445905424;2022-02-16T01:00:00Z
34.7668;0.0;0.0;0.0;278.2258911133;0.5911650062;10.878552912787521;2022-02-16T02:00:00Z
38.966783333333325;0.0;0.0;0.0;278.2477416992;0.5923558474;10.980633443877984;2022-02-16T03:00:00Z
41.41675;0.0;0.0;0.0;278.3621826172;0.5916939378;10.581213928091021;2022-02-16T04:00:00Z
33.366683333333334;0.0;0.0;0.0;278.5702209473;0.5914921761;10.33461732612168;2022-02-16T05:00:00Z
33.95023333333333;0.0;0.0;0.0;278.6149902344;0.5927199721;10.00850155517091;2022-02-16T06:00:00Z
17.033583333333333;10.774666666666667;0.1199999999999999;0.0035555555555555553;278.5857543945;0.5930894017;10.089304259545756;2022-02-16T07:00:00Z
26.00055;48.95388888888888;0.1199999999999999;0.034257777777777776;278.6225280762;0.5931019187;10.442609159335648;2022-02-16T08:00:00Z
33.000616666666666;21.42933333333333;25.118;0.07596444444444445;279.0853881836;0.5931191444;11.068519035296084;2022-02-16T09:00:00Z
59.16725;0.0;0.0;0.12860444444444444;279.6262512207;0.5916627049;10.428666562277746;2022-02-16T10:00:00Z
50.6671;0.0;0.0;0.11562666666666666;279.8725585938;0.5931472182;12.288132038953622;2022-02-16T11:00:00Z
59.33475;0.0;0.0;0.11132444444444443;280.0548095703;0.5931822062;13.040739582731673;2022-02-16T12:00:00Z
358.66775;0.0;0.0;0.06158222222222222;280.4046936035;0.5925942659;13.911016516945304;2022-02-16T13:00:00Z
251.83430000000004;0.0;0.0;0.022186666666666664;280.9661560059;0.5925896168;13.495410138359661;2022-02-16T14:00:00Z
185.1677;0.0;0.0;0.026097777777777775;281.750793457;0.5916954279;13.294933184005519;2022-02-16T15:00:00Z
64.0016;0.0;0.0;0.011253333333333332;282.2850952148;0.5908555388;13.213641442304366;2022-02-16T16:00:00Z
169.80081666666666;0.0;0.0;0.00031999999999999997;282.4600830078;0.5906033516;12.967868190331068;2022-02-16T17:00:00Z
82.40048333333331;0.0;0.0;0.0;282.8057250977;0.5905307531;12.727543442625192;2022-02-16T18:00:00Z
69.15066666666667;0.0;0.0;0.0;283.3550720215;0.5906081796;12.989869183649672;2022-02-16T19:00:00Z
75.36713333333334;0.0;0.0;0.0;283.8294067383;0.5900545716;13.246956361185216;2022-02-16T20:00:00Z
89.76698333333331;0.0;0.0;0.0;283.9174499512;0.5931950808;13.747093479142483;2022-02-16T21:00:00Z
333.10145;0.0;0.0;0.0;283.8317260742;0.5921292901;15.884366256748105;2022-02-16T22:00:00Z
214.41805;0.0;0.0;0.0;284.0026245117;0.5928589106;16.347341445939378;2022-02-16T23:00:00Z
25.200516666666665;0.0;0.0;0.0;284.8388671875;0.5928686261;17.650397496633627;2022-02-17T00:00:00Z
29.86678333333333;0.0;0.0;0.0;285.2963256836;0.5929915905;20.43414407486347;2022-02-17T01:00:00Z
28.0;0.0;0.0;0.0;283.8974609375;0.5933253765;18.932671317608882;2022-02-17T02:00:00Z
28.0;0.0;0.0;0.0;282.1743774414;0.5907625556;16.763837244129956;2022-02-17T03:00:00Z
27.0668;0.0;0.0;0.0;281.9702758789;0.5888216496;15.78377978607312;2022-02-17T04:00:00Z
20.7016;0.0;0.0;0.0;281.1289672852;0.5878570676;15.375402589321457;2022-02-17T05:00:00Z
16.451816666666662;0.0;0.0;0.0;280.8761291504;0.5875165462;16.239770209710752;2022-02-17T06:00:00Z
10.384416666666667;26.756666666666668;20.119;0.01079111111111111;281.0544128418;0.5874750018;17.997801482857938;2022-02-17T07:00:00Z
27.000716666666666;53.39333333333333;5.119;0.08924444444444443;281.4846191406;0.5873631835;19.328067903477272;2022-02-17T08:00:00Z
70.0;0.1199999999999999;0.1199999999999999;0.18408888888888889;281.9871826172;0.5873777866;20.12358876938194;2022-02-17T09:00:00Z
70.0;0.0;0.0;0.2505422222222222;282.1666870117;0.5880946517;19.5919006578572;2022-02-17T10:00:00Z
86.66706666666667;0.0;0.0;0.2143111111111111;281.835723877;0.5884265304;20.092317417357943;2022-02-17T11:00:00Z
555.6676666666667;0.0;0.0;0.1855822222222222;281.1296691895;0.5891793966;18.04407073779135;2022-02-17T12:00:00Z
252.1676;0.0;0.0;0.18291555555555555;280.4171142578;0.5900488496;17.061888343459778;2022-02-17T13:00:00Z
63.335;0.0;0.0;0.10591999999999999;279.7270202637;0.5909882188;16.55052433580847;2022-02-17T14:00:00Z
70.001;0.0;0.0;0.07427555555555555;279.8203735352;0.5923463106;15.545633568627752;2022-02-17T15:00:00Z
61.16855;0.0;0.0;0.03973333333333333;279.4798278809;0.5919415951;15.418310924582805;2022-02-17T16:00:00Z
310.0018166666666;0.0;0.0;0.0018844444444444442;278.9782409668;0.5910923481;15.631426737703139;2022-02-17T17:00:00Z
69.66816666666665;0.0;0.0;0.0;279.059753418;0.5899204016;14.681230294865868;2022-02-17T18:00:00Z
81.03364999999998;0.0;0.0;0.0;278.978515625;0.589015305;14.789903172310376;2022-02-17T19:00:00Z
40.318133333333336;0.0;0.0;0.0;278.7214660645;0.5883948803;14.449450440612662;2022-02-17T20:00:00Z
13.3021;0.0;0.0;0.0;278.8729248047;0.587878406;14.395842772494744;2022-02-17T21:00:00Z
13.5362;0.0;0.0;0.0;278.7711791992;0.5876687169;13.898504081065935;2022-02-17T22:00:00Z
11.203183333333332;0.0;0.0;0.0;278.8629760742;0.5873996615;13.723935060878519;2022-02-17T23:00:00Z
0.0;0.0;0.0;0.0;278.6307983398;0.5872663856;13.635744623855311;2022-02-18T00:00:00Z
0.0;0.0;0.0;0.0;278.3231201172;0.5871834159;12.989056955177182;2022-02-18T01:00:00Z
0.0;0.0;0.0;0.0;277.9970397949;0.5871394873;12.228101954961307;2022-02-18T02:00:00Z
0.0;0.0;0.0;0.0;277.6870117188;0.5871023536;11.370419279004757;2022-02-18T03:00:00Z
0.0;0.0;0.0;0.0;277.3712768555;0.5870627165;10.102160959548675;2022-02-18T04:00:00Z
0.0;0.0;0.0;0.0;276.9185791016;0.5870559812;9.958367229538736;2022-02-18T05:00:00Z
0.0;0.0;0.0;0.0;276.5497741699;0.5870357156;9.486795865134381;2022-02-18T06:00:00Z
0.0;35.635555555555555;20.119;0.010595555555555554;276.4764404297;0.5870004296;8.134043729505786;2022-02-18T07:00:00Z
0.0;19.653555555555553;5.119;0.07749333333333333;277.6307373047;0.5869758129;7.714888042409899;2022-02-18T08:00:00Z
0.0;28.532444444444444;0.1199999999999999;0.14680888888888888;278.9331054688;0.5870829821;6.834626590915756;2022-02-18T09:00:00Z
0.0;0.0;0.0;0.2815288888888889;280.1901550293;0.5871066451;6.914745280015498;2022-02-18T10:00:00Z
0.0;0.0;0.0;0.24554666666666666;280.6171875;0.5879301429;8.863523743576634;2022-02-18T11:00:00Z
0.0;0.0;0.0;0.11516444444444443;279.9234008789;0.589241147;8.513357020520477;2022-02-18T12:00:00Z
0.0;0.0;0.0;0.05930666666666666;279.408416748;0.5912075639;9.596550588783554;2022-02-18T13:00:00Z
0.0;0.0;0.0;0.036657777777777775;278.7533569336;0.5931333303;11.618878454564708;2022-02-18T14:00:00Z
0.0;0.0;0.0;0.021653333333333333;279.1364135742;0.593126893;11.530965787475363;2022-02-18T15:00:00Z
0.0;0.0;0.0;0.009528888888888889;280.2373046875;0.5928736925;12.559859186740631;2022-02-18T16:00:00Z
0.0;0.0;0.0;0.0004977777777777778;281.4408569336;0.5931763053;13.289451295229917;2022-02-18T17:00:00Z
0.0;0.0;0.0;0.0;282.4671630859;0.5926151276;13.995928617628813;2022-02-18T18:00:00Z
0.0;0.0;0.0;0.0;283.3085327148;0.591945529;15.525360728579885;2022-02-18T19:00:00Z
0.0;0.0;0.0;0.0;282.8303833008;0.590390265;17.474001933764832;2022-02-18T20:00:00Z
0.0;0.0;0.0;0.0;282.0173950195;0.5884321332;19.085901353341796;2022-02-18T21:00:00Z
0.0;0.0;0.0;0.0;281.9665527344;0.5880951285;18.594252583166096;2022-02-18T22:00:00Z
0.0;0.0;0.0;0.0;280.9949951172;0.587439537;18.004431073649148;2022-02-18T23:00:00Z
29.166766666666664;0.0;0.0;0.0;280.4426879883;0.5873103738;17.789507912281803;2022-02-19T00:00:00Z
30.216716666666663;0.0;0.0;0.0;280.1936645508;0.5873032808;18.858968039138198;2022-02-19T01:00:00Z
29.5167;0.0;0.0;0.0;280.2319335938;0.5873073339;19.40609144928751;2022-02-19T02:00:00Z
34.30011666666667;0.0;0.0;0.0;280.1354980469;0.5873163939;19.816416459940164;2022-02-19T03:00:00Z
34.18345;0.0;0.0;0.0;279.4378051758;0.5873220563;20.040482200713157;2022-02-19T04:00:00Z
31.0338;0.0;0.0;0.0;279.2101745605;0.5873421431;19.647219561743302;2022-02-19T05:00:00Z
24.468216666666663;0.0;0.0;0.0;278.7083129883;0.5875355601;18.96951514021508;2022-02-19T06:00:00Z
30.517383333333328;23.20511111111111;20.119;0.007306666666666666;278.4084472656;0.587655127;17.893175796199156;2022-02-19T07:00:00Z
70.0;17.877777777777776;0.1199999999999999;0.056266666666666666;278.0950927734;0.5878851414;15.606337054969533;2022-02-19T08:00:00Z
61.00015;37.41133333333333;5.119;0.1115911111111111;278.2630004883;0.5884980559;17.759660457637047;2022-02-19T09:00:00Z
55.00025;0.0;0.0;0.18508444444444444;278.5237426758;0.5892017484;12.119236825465693;2022-02-19T10:00:00Z
67.00005;0.0;0.0;0.2603022222222222;278.8256225586;0.5884466171;15.41365330574931;2022-02-19T11:00:00Z
393.3349;0.0;0.0;0.3119822222222222;279.048034668;0.5879403949;14.357387464169726;2022-02-19T12:00:00Z
142.00136666666668;0.0;0.0;0.22485333333333332;279.1432800293;0.5875784159;13.516408358881451;2022-02-19T13:00:00Z
70.001;0.0;0.0;0.2577777777777778;279.4584350586;0.5873963237;13.48690000727673;2022-02-19T14:00:00Z
70.001;0.0;0.0;0.17544888888888888;279.4201660156;0.5872204304;12.146446753539776;2022-02-19T15:00:00Z
9.835766666666666;0.0;0.0;0.07135999999999999;279.1193847656;0.5871364474;11.0775210647934;2022-02-19T16:00:00Z
45.78558333333333;0.0;0.0;0.0037333333333333333;278.3027954102;0.5870877504;10.108266528508429;2022-02-19T17:00:00Z
68.7345;0.0;0.0;0.0;277.5773925781;0.5870579481;9.460578301627566;2022-02-19T18:00:00Z
80.18438333333333;0.0;0.0;0.0;276.9438476562;0.5870626569;9.709842853273495;2022-02-19T19:00:00Z
81.001;0.0;0.0;0.0;276.722442627;0.5870556235;9.594258232307151;2022-02-19T20:00:00Z
89.10018333333333;0.0;0.0;0.0;276.998260498;0.5870481133;9.509820656012803;2022-02-19T21:00:00Z
292.18513333333334;0.0;0.0;0.0;277.6107788086;0.587164402;11.042891125133261;2022-02-19T22:00:00Z
354.13568333333336;0.0;0.0;0.0;277.4577331543;0.5876302719;9.78657207811153;2022-02-19T23:00:00Z
31.150166666666667;0.0;0.0;0.0;277.0624389648;0.5883658528;8.099551466504723;2022-02-20T00:00:00Z
33.48336666666667;0.0;0.0;0.0;276.6306762695;0.5886811614;8.188837259576804;2022-02-20T01:00:00Z
35.81685;0.0;0.0;0.0;275.6729736328;0.5907780528;8.242954796750677;2022-02-20T02:00:00Z
33.83356666666667;0.0;0.0;0.0;275.1918029785;0.5928131938;7.954718268184066;2022-02-20T03:00:00Z
36.28335;0.0;0.0;0.0;275.3540649414;0.5931328535;7.265684972051129;2022-02-20T04:00:00Z
33.600133333333325;0.0;0.0;0.0;275.9439697266;0.5931806564;7.477222586486013;2022-02-20T05:00:00Z
19.9502;0.0;0.0;0.0;276.1513061523;0.5929403305;8.63132937556078;2022-02-20T06:00:00Z
15.933466666666666;40.96288888888888;0.1199999999999999;0.009066666666666666;276.3170776367;0.5925382376;8.838639218254897;2022-02-20T07:00:00Z
44.000183333333325;38.29922222222221;0.1199999999999999;0.04448;276.6010131836;0.5919718742;10.046700007190772;2022-02-20T08:00:00Z
69.00001666666667;0.1199999999999999;25.118;0.11178666666666666;277.2049560547;0.5909107924;9.055717499305246;2022-02-20T09:00:00Z
70.0;0.0;0.0;0.09592888888888888;277.7302856445;0.5906231403;8.37070944425263;2022-02-20T10:00:00Z
70.00046666666667;0.0;0.0;0.11216;278.4785766602;0.590608418;8.955833108000231;2022-02-20T11:00:00Z
346.3341666666667;0.0;0.0;0.10970666666666666;278.3595275879;0.5929125547;9.800765003437105;2022-02-20T12:00:00Z
655.00105;0.0;0.0;0.06680888888888889;277.8593444824;0.593121767;10.855308553343464;2022-02-20T13:00:00Z
197.33463333333327;0.0;0.0;0.04913777777777777;278.739440918;0.5931326747;11.153977869618167;2022-02-20T14:00:00Z
62.00113333333333;0.0;0.0;0.020017777777777777;279.8069458008;0.5930145383;12.465048646626743;2022-02-20T15:00:00Z
52.0013;0.0;0.0;0.008284444444444443;280.7645263672;0.592202723;13.038502204861773;2022-02-20T16:00:00Z
53.001283333333326;0.0;0.0;0.0007466666666666666;281.2129516602;0.5919718146;13.08786449511626;2022-02-20T17:00:00Z
84.00006666666665;0.0;0.0;0.0;281.4808654785;0.5919098854;12.84443740866063;2022-02-20T18:00:00Z
42.0014;0.0;0.0;0.0;281.6823730469;0.5922003984;13.536979085450765;2022-02-20T19:00:00Z
24.3186;0.0;0.0;0.0;281.5533447266;0.5931715965;13.33413494734105;2022-02-20T20:00:00Z
44.21845;0.0;0.0;0.0;281.489440918;0.5931815505;13.211534790218705;2022-02-20T21:00:00Z
52.00208333333333;0.0;0.0;0.0;281.3260498047;0.5932282805;14.914776544547852;2022-02-20T22:00:00Z
36.268266666666655;0.0;0.0;0.0;281.4327697754;0.5932313204;15.092845566676784;2022-02-20T23:00:00Z
28.116866666666663;0.0;0.0;0.0;281.7116699219;0.5931909084;14.88596815815483;2022-02-21T00:00:00Z
39.783483333333336;0.0;0.0;0.0;282.2450256348;0.592843473;15.385145005919835;2022-02-21T01:00:00Z
41.41675;0.0;0.0;0.0;282.8009033203;0.5913807154;16.140651335716946;2022-02-21T02:00:00Z
32.0835;0.0;0.0;0.0;282.4370422363;0.5917465091;16.880482486785326;2022-02-21T03:00:00Z
34.65011666666666;0.0;0.0;0.0;280.9682922363;0.5919988155;15.479955715283209;2022-02-21T04:00:00Z
38.850333333333325;0.0;0.0;0.0;279.5699462891;0.590909183;14.672245236854573;2022-02-21T05:00:00Z
46.56733333333333;0.0;0.0;0.0;278.6984863281;0.5922433138;14.31562732063002;2022-02-21T06:00:00Z
47.26703333333334;12.550444444444445;0.1199999999999999;0.008924444444444443;277.8322753906;0.5926937461;13.936073769839323;2022-02-21T07:00:00Z
60.00031666666667;52.50544444444444;25.118;0.06938666666666667;277.7363891602;0.5915874243;12.71399385331217;2022-02-21T08:00:00Z
66.16705;15.214111111111112;0.1199999999999999;0.17848888888888886;278.1315917969;0.5895457864;12.633473231301508;2022-02-21T09:00:00Z
61.50085;0.0;0.0;0.23765333333333333;278.5151977539;0.5900622606;10.089052525183657;2022-02-21T10:00:00Z
69.66669999999999;0.0;0.0;0.39386666666666664;278.8962402344;0.5887067914;12.968037375006725;2022-02-21T11:00:00Z
66.16766666666666;0.0;0.0;0.3734577777777778;279.0905761719;0.5881955624;13.248021601395383;2022-02-21T12:00:00Z
703.3336999999999;0.0;0.0;0.3022933333333333;279.4842224121;0.5882697105;13.79298650041554;2022-02-21T13:00:00Z
255.00105;0.0;0.0;0.18280888888888888;279.3943786621;0.5880944729;12.941134994048799;2022-02-21T14:00:00Z
9.66895;0.0;0.0;0.08842666666666667;278.8106079102;0.5886864066;11.429672173594208;2022-02-21T15:00:00Z
22.00263333333333;0.0;0.0;0.023751111111111108;277.887878418;0.58993572;10.826735762632632;2022-02-21T16:00:00Z
9.152283333333331;0.0;0.0;0.0015644444444444443;276.5708007812;0.5922477245;10.319745099144946;2022-02-21T17:00:00Z
21.43473333333333;0.0;0.0;0.0;275.5142822266;0.593069911;8.656754349794287;2022-02-21T18:00:00Z
48.568166666666656;0.0;0.0;0.0;275.85546875;0.5930588841;8.289863446852342;2022-02-21T19:00:00Z
82.65025;0.0;0.0;0.0;276.2349853516;0.5927886367;9.107239157869245;2022-02-21T20:00:00Z
98.0;0.0;0.0;0.0;276.2549438477;0.5922604203;9.89897089589904;2022-02-21T21:00:00Z
390.8676166666667;0.0;0.0;0.0;276.802154541;0.5923479795;10.495260491744995;2022-02-21T22:00:00Z
14.718699999999998;0.0;0.0;0.0;277.1657714844;0.5917831659;10.495138049393832;2022-02-21T23:00:00Z
32.20013333333333;0.0;0.0;0.0;277.2992553711;0.5912356377;10.265823895770348;2022-02-22T00:00:00Z
26.95025;0.0;0.0;0.0;277.5684814453;0.5908204317;10.04812116218665;2022-02-22T01:00:00Z
27.8834;0.0;0.0;0.0;277.7819213867;0.5904976726;9.706019143739077;2022-02-22T02:00:00Z
32.90005;0.0;0.0;0.0;278.1388244629;0.5906906724;10.142937970130596;2022-02-22T03:00:00Z
