human-urine-profile;human-feces-profile;animal-urine-profile;animal-feces-profile;household-grey-water-profile;air-temperature-profile;ghi-profile;drinking-water-demand;electricity-load-profile;cf-aware-profile;timeindex
6.5e-05;0.010336856;0.001279567;1.690279914;0.002423116;29.3207702637;270.9689025879;38.9616406666667;92.15319741666666;3.13;2023-02-11T16:00:00Z
6.2e-05;0.009149735;0.001241074;1.642068653;0.002632294;25.8934631348;89.0666656494;24.853091000000028;58.90947965000009;3.13;2023-02-11T17:00:00Z
6.17e-05;0.010681242;0.001192139;1.673435242;0.002412015;22.8340759277;1.4933333397;2.139522000000004;59.08441456666675;3.13;2023-02-11T18:00:00Z
6.43e-05;0.0102479;0.001192255;1.733049339;0.002544289;22.3272399902;0.0;12.387713000000026;50.912087333333375;3.13;2023-02-11T19:00:00Z
5.96e-05;0.009629648;0.001242341;1.867543855;0.002437761;22.1444702148;0.0;10.232871000000028;46.72361011666671;3.13;2023-02-11T20:00:00Z
6.23e-05;0.009962801;0.001201839;1.796892113;0.002335108;21.2425537109;0.0;0.0;35.665204116666715;3.13;2023-02-11T21:00:00Z
5.85e-05;0.009966234;0.001299276;1.757043362;0.002524143;21.7110290527;0.0;0.0;16.426994050000015;3.13;2023-02-11T22:00:00Z
6.39e-05;0.010733723;0.001226092;1.69424207;0.002327406;21.1726074219;0.0;0.0;5.733148866666668;3.13;2023-02-11T23:00:00Z
6.17e-05;0.010709187;0.001174612;1.573716001;0.002671338;20.8567810059;0.0;0.0;0.0;3.13;2023-02-12T00:00:00Z
5.76e-05;0.011205599;0.00121623;1.698641468;0.002357092;20.3216552734;0.0;0.0;0.0;3.13;2023-02-12T01:00:00Z
5.77e-05;0.010754128;0.001223639;1.664607557;0.002636225;20.3665161133;0.0;0.0;0.0;3.13;2023-02-12T02:00:00Z
6.19e-05;0.009712683;0.001248506;1.604108351;0.002490502;20.4085998535;0.0;0.0;0.0;3.13;2023-02-12T03:00:00Z
6.32e-05;0.009682704;0.001305444;1.497270661;0.002432867;19.9931945801;0.0;0.0;0.2639586666666664;3.13;2023-02-12T04:00:00Z
5.94e-05;0.011005586;0.001218689;1.585321773;0.002722765;20.6588745117;8.3555555344;0.4491960000000006;5.302511416666674;3.13;2023-02-12T05:00:00Z
6e-05;0.011232649;0.001189485;1.759612098;0.002515984;22.139465332;133.26222229;11.94608433333336;18.45033681666672;3.13;2023-02-12T06:00:00Z
5.74e-05;0.01029284;0.001236927;1.613417039;0.00231861;24.3622131348;401.7422180176;41.64337033333339;14.104136666666708;3.13;2023-02-12T07:00:00Z
6.86e-05;0.01070771;0.001355914;1.729845484;0.002517616;25.9648742676;604.6755371094;37.022676333333365;2.1477240666666653;3.13;2023-02-12T08:00:00Z
6.32e-05;0.009632869;0.001153891;1.534203652;0.002445674;27.12890625;863.200012207;13.94329683333336;0.6306725833333299;3.13;2023-02-12T09:00:00Z
6.56e-05;0.009404207;0.001223145;1.687372522;0.002565414;27.1262207031;892.3022460938;17.93415650000004;0.6655985499999967;3.13;2023-02-12T10:00:00Z
5.79e-05;0.009805196;0.001219612;1.639214879;0.002578775;27.7968139648;953.2266845703;14.238697166666698;0.5589483666666644;3.13;2023-02-12T11:00:00Z
6.13e-05;0.010230631;0.001292957;1.761593666;0.002497274;26.283996582;515.306640625;0.0;0.7223519499999967;3.13;2023-02-12T12:00:00Z
6.65e-05;0.010145116;0.001290025;1.738725492;0.002608444;26.0802001953;693.6533203125;7.997792333333338;0.839678699999996;3.13;2023-02-12T13:00:00Z
6.27e-05;0.010296816;0.00109682;1.806541478;0.00220531;24.6620483398;438.7555541992;9.62100066666667;0.7785946833333302;3.13;2023-02-12T14:00:00Z
6.31e-05;0.01016093;0.001312187;1.657302375;0.002713361;24.2839660645;441.3333435059;8.524379000000001;0.6637766333333306;3.13;2023-02-12T15:00:00Z
6.37e-05;0.010770469;0.001236362;1.762599565;0.002387139;24.4207458496;237.1555480957;28.265886000000027;3.227424049999997;3.13;2023-02-12T16:00:00Z
5.81e-05;0.011160181;0.001395213;1.764166754;0.002756932;23.2092895508;75.6622238159;17.817100333333368;31.254577000000083;3.13;2023-02-12T17:00:00Z
6.24e-05;0.01043552;0.001303191;1.57109606;0.002620802;22.0458984375;1.777777791;2.2558510000000034;47.90719471666674;3.13;2023-02-12T18:00:00Z
6.41e-05;0.011473957;0.001219957;1.772340403;0.002562082;22.7251281738;0.0;11.743418000000032;35.050956633333364;3.13;2023-02-12T19:00:00Z
6.13e-05;0.010086248;0.001298651;1.749611689;0.002612417;22.5151062012;0.0;10.13126533333336;33.2631871666667;3.13;2023-02-12T20:00:00Z
5.69e-05;0.010143175;0.001205427;1.570641584;0.002501797;20.7958679199;0.0;0.0;23.62129638333337;3.13;2023-02-12T21:00:00Z
5.95e-05;0.010618612;0.001247862;1.689256222;0.002598865;19.4082336426;0.0;0.0;5.770355666666676;3.13;2023-02-12T22:00:00Z
6.46e-05;0.010231876;0.001284308;1.531528228;0.002749808;19.0836181641;0.0;0.0;0.4509666166666663;3.13;2023-02-12T23:00:00Z
6.12e-05;0.011029715;0.001359973;1.54893935;0.002633252;18.9608459473;0.0;0.0;2.352614533333333;3.13;2023-02-13T00:00:00Z
6.05e-05;0.010082756;0.001316983;1.523537808;0.002450969;18.9973144531;0.0;0.0;6.720093200000004;3.13;2023-02-13T01:00:00Z
6.19e-05;0.01110557;0.001209225;1.608050458;0.00237905;19.1839904785;0.0;0.0;8.87507883333334;3.13;2023-02-13T02:00:00Z
5.97e-05;0.010517799;0.001330502;1.732787259;0.002367946;19.2636413574;0.0;0.0;9.665073950000007;3.13;2023-02-13T03:00:00Z
6.08e-05;0.01175284;0.001363233;1.636090843;0.002112229;19.2247009277;0.0;0.0;11.655659133333335;3.13;2023-02-13T04:00:00Z
6.81e-05;0.01017494;0.001309242;1.700616595;0.002478788;19.1618041992;8.9777774811;0.4527920000000007;17.799824400000016;3.13;2023-02-13T05:00:00Z
6.37e-05;0.010311097;0.001368672;1.728373736;0.002524834;20.2305908203;132.7822265625;11.384776000000029;34.398545466666725;3.13;2023-02-13T06:00:00Z
6.29e-05;0.010492527;0.001293983;1.666176932;0.002468871;22.4093933105;302.4177856445;30.539237333333404;28.416178833333383;3.13;2023-02-13T07:00:00Z
6.48e-05;0.009280715;0.001282454;1.611062156;0.002385614;24.0617370605;549.0488891602;27.170924666666693;33.824208500000005;3.13;2023-02-13T08:00:00Z
6.03e-05;0.010730346;0.001340476;1.674770619;0.002414341;25.7724914551;804.0533447266;16.508886666666694;62.65424481666667;3.13;2023-02-13T09:00:00Z
6.21e-05;0.010667107;0.00126992;1.591965979;0.002376593;27.3905334473;891.2888793945;18.571077833333376;75.41830426666664;3.13;2023-02-13T10:00:00Z
6.84e-05;0.010473603;0.001199347;1.540772135;0.002549634;27.4886169434;811.7155761719;12.947475333333358;118.16005614999992;3.13;2023-02-13T11:00:00Z
5.94e-05;0.009612294;0.001188059;1.544214475;0.002580099;27.2567138672;650.506652832;0.0;136.68316659999994;3.13;2023-02-13T12:00:00Z
6.12e-05;0.009611166;0.00122521;1.574192242;0.002565843;27.4747314453;649.7066650391;7.757805333333337;148.1297301666666;3.13;2023-02-13T13:00:00Z
6.7e-05;0.010722197;0.001291241;1.565246;0.002185571;28.2557678223;675.928894043;9.658422666666672;144.12822706666662;3.13;2023-02-13T14:00:00Z
6.56e-05;0.011028739;0.001183053;1.71668501;0.002535045;25.4716186523;228.4977722168;8.374574666666668;131.98269063333328;3.13;2023-02-13T15:00:00Z
6.22e-05;0.011247117;0.001230709;1.794718105;0.002508978;25.0440063477;258.7555541992;40.759403666666685;97.23576701666664;3.13;2023-02-13T16:00:00Z
6.22e-05;0.009950291;0.001249322;1.596041101;0.002399394;24.8492736816;69.26222229;29.05975400000003;57.81238673333341;3.13;2023-02-13T17:00:00Z
6.57e-05;0.009879793;0.001314451;1.547068676;0.002509652;22.3766784668;1.2799999714;2.290707000000002;60.93643443333342;3.13;2023-02-13T18:00:00Z
6.5e-05;0.010275032;0.001205925;1.626421439;0.002444592;21.3996276855;0.0;10.96361066666669;49.88917028333337;3.13;2023-02-13T19:00:00Z
5.91e-05;0.009387641;0.001293007;1.727459904;0.002443147;20.8075866699;0.0;11.08069533333336;45.35097491666671;3.13;2023-02-13T20:00:00Z
6.41e-05;0.010109932;0.001266189;1.683508361;0.002296717;20.6658325195;0.0;0.0;34.87396725000004;3.13;2023-02-13T21:00:00Z
6.26e-05;0.010860307;0.00128571;1.598739768;0.002467404;20.5116577148;0.0;0.0;15.41540993333335;3.13;2023-02-13T22:00:00Z
5.93e-05;0.011268022;0.001274474;1.449338662;0.002428179;20.9397888184;0.0;0.0;4.774238900000002;3.13;2023-02-13T23:00:00Z
6.45e-05;0.01056206;0.001165181;1.698706946;0.002498465;20.3069763184;0.0;0.0;2.460112216666668;3.13;2023-02-14T00:00:00Z
6.23e-05;0.011271122;0.001332898;1.710664188;0.002393294;19.8409729004;0.0;0.0;6.64759368333334;3.13;2023-02-14T01:00:00Z
6.09e-05;0.010630663;0.001298891;1.711326349;0.002739285;19.3567504883;0.0;0.0;9.667573550000007;3.13;2023-02-14T02:00:00Z
5.41e-05;0.010516335;0.001231891;1.686118744;0.002580903;19.8602600098;0.0;0.0;11.527561466666672;3.13;2023-02-14T03:00:00Z
6.47e-05;0.010327374;0.001194013;1.72618599;0.002401609;19.6253662109;0.0;0.0;11.24825568333334;3.13;2023-02-14T04:00:00Z
5.74e-05;0.01051403;0.001300826;1.781596217;0.002710369;20.8118591309;8.8888893127;0.4661840000000001;17.295442866666686;3.13;2023-02-14T05:00:00Z
6.1e-05;0.010283931;0.001227843;1.508187475;0.002573489;22.4658813477;132.6222229004;11.6614856666667;29.96486140000006;3.13;2023-02-14T06:00:00Z
6.56e-05;0.010343276;0.001257716;1.653839321;0.002529113;24.141784668;368.6933288574;37.83524900000005;32.20820515000005;3.13;2023-02-14T07:00:00Z
6.28e-05;0.010071931;0.001187964;1.706541793;0.002526595;26.0239257812;604.0888671875;28.88278533333337;36.73278588333335;3.13;2023-02-14T08:00:00Z
6.26e-05;0.010551579;0.001278614;1.536011283;0.002388658;26.5032348633;790.2755737305;15.251279500000022;57.05307785;3.13;2023-02-14T09:00:00Z
6.47e-05;0.010424192;0.001233871;1.565217748;0.002378129;29.1882019043;974.2933349609;16.26374866666671;68.1043859;3.13;2023-02-14T10:00:00Z
6.32e-05;0.009646052;0.001191464;1.784805041;0.002490692;28.5744628906;979.235534668;13.21731783333336;114.40265093333328;3.13;2023-02-14T11:00:00Z
6.06e-05;0.010291302;0.001279694;1.666025826;0.002573031;28.2568054199;1000.6400146484;0.0;153.04615861666656;3.13;2023-02-14T12:00:00Z
6.13e-05;0.009971004;0.001388259;1.802478212;0.00248729;28.3014526367;910.328918457;9.164505666666672;150.5790744333333;3.13;2023-02-14T13:00:00Z
6.92e-05;0.009349896;0.001216201;1.780626811;0.002634885;29.0647583008;745.8488769531;11.521895333333346;144.0071537666666;3.13;2023-02-14T14:00:00Z
5.73e-05;0.010668689;0.001233513;1.65381275;0.002473761;29.5947875977;571.9111328125;10.092389666666673;119.86177229999996;3.13;2023-02-14T15:00:00Z
6.11e-05;0.011228483;0.00118531;1.56779936;0.002425984;28.201171875;310.6666564941;21.372174666666687;88.74865428333334;3.13;2023-02-14T16:00:00Z
6.21e-05;0.011650901;0.001343951;1.726408571;0.002526421;25.9554443359;101.2977752686;29.92600233333336;60.49736958333343;3.13;2023-02-14T17:00:00Z
6.72e-05;0.011230427;0.001355638;1.724432324;0.002791714;25.1874694824;1.4577777386;2.136416000000005;59.16208001666676;3.13;2023-02-14T18:00:00Z
6.03e-05;0.009963124;0.001446978;1.626756152;0.002434151;24.6046447754;0.0;11.929174666666691;50.86486661666671;3.13;2023-02-14T19:00:00Z
6.36e-05;0.011028773;0.001282909;1.723404977;0.002646011;23.0872497559;0.0;10.279509666666698;46.091560800000046;3.13;2023-02-14T20:00:00Z
5.91e-05;0.010999947;0.001317794;1.715569649;0.002719102;20.8679504395;0.0;0.0;34.70693353333338;3.13;2023-02-14T21:00:00Z
6.49e-05;0.009381339;0.001130499;1.660676288;0.00237225;20.2720336914;0.0;0.0;14.38798323333335;3.13;2023-02-14T22:00:00Z
6.56e-05;0.010865254;0.001244559;1.592393674;0.002457822;19.7269592285;0.0;0.0;4.485324233333334;3.13;2023-02-14T23:00:00Z
6.08e-05;0.010743321;0.001232202;1.722593315;0.002358599;18.681060791;0.0;0.0;1.7926175833333329;3.13;2023-02-15T00:00:00Z
6.45e-05;0.010501463;0.00118423;1.720799951;0.002566693;18.131072998;0.0;0.0;5.865098900000006;3.13;2023-02-15T01:00:00Z
6.45e-05;0.010566988;0.001198956;1.71310572;0.002404752;18.0729064941;0.0;0.0;7.892585383333341;3.13;2023-02-15T02:00:00Z
5.59e-05;0.010447035;0.001260009;1.68210346;0.002802289;18.5801086426;0.0;0.0;8.544331850000008;3.13;2023-02-15T03:00:00Z
6.12e-05;0.011266633;0.001220953;1.586718125;0.002630882;18.5658569336;0.0;0.0;10.582272316666671;3.13;2023-02-15T04:00:00Z
6.37e-05;0.010207402;0.001202177;1.697153675;0.00251963;19.0548095703;9.7955551147;0.4313400000000013;16.98848081666668;3.13;2023-02-15T05:00:00Z
5.6e-05;0.010312532;0.001202183;1.708537798;0.002344419;19.9510803223;142.1866607666;11.41150000000003;32.39674471666673;3.13;2023-02-15T06:00:00Z
5.95e-05;0.010420515;0.001366728;1.677220111;0.002556885;21.7342834473;345.493347168;33.737987666666726;33.64963348333338;3.13;2023-02-15T07:00:00Z
6.4e-05;0.010560242;0.001218621;1.680741654;0.002534662;24.8360290527;585.493347168;29.07179200000003;42.98815025;3.13;2023-02-15T08:00:00Z
6.03e-05;0.009498307;0.001206471;1.62206119;0.002438183;26.5497436523;803.3599853516;15.10168533333336;66.36250676666666;3.13;2023-02-15T09:00:00Z
5.81e-05;0.01113957;0.00131238;1.715811603;0.002447113;28.5019836426;942.2577514648;15.252840333333364;74.34461591666664;3.13;2023-02-15T10:00:00Z
6.37e-05;0.010534479;0.001257714;1.597824726;0.002427709;28.2608337402;712.1955566406;13.565355500000024;109.3579892833333;3.13;2023-02-15T11:00:00Z
6.19e-05;0.010713086;0.001188178;1.704187722;0.002662519;28.6274414062;713.8488769531;0.0;149.9004073666666;3.13;2023-02-15T12:00:00Z
6.61e-05;0.010519435;0.001212266;1.700061813;0.002309486;29.094909668;648.5510864258;7.50387533333334;148.93589666666662;3.13;2023-02-15T13:00:00Z
6.32e-05;0.010319562;0.001331457;1.748575362;0.002562961;29.2599182129;622.5599975586;9.439494666666674;138.95599469999993;3.13;2023-02-15T14:00:00Z
6.14e-05;0.010231645;0.001282187;1.644986781;0.002778429;29.4344177246;421.3155517578;9.840257000000005;131.2066131666666;3.13;2023-02-15T15:00:00Z
6.1e-05;0.010466726;0.001318634;1.658625321;0.002539195;29.3716430664;234.1866607666;30.67499700000004;88.3492097;3.13;2023-02-15T16:00:00Z
6.79e-05;0.010495861;0.001182156;1.628031679;0.002696925;25.0804443359;79.6088867188;37.81329700000004;61.07513421666675;3.13;2023-02-15T17:00:00Z
6.01e-05;0.011018365;0.001261118;1.705626042;0.002502105;23.3406066895;1.0666667223;2.030698000000005;61.59623391666676;3.13;2023-02-15T18:00:00Z
6.56e-05;0.010596905;0.001189351;1.694774918;0.002342665;22.3650512695;0.0;11.892659333333365;48.57036433333337;3.13;2023-02-15T19:00:00Z
6.68e-05;0.010347141;0.001200911;1.613222358;0.002605078;21.1969299316;0.0;10.377784000000023;46.148220983333374;3.13;2023-02-15T20:00:00Z
6.04e-05;0.011451336;0.001220717;1.613622234;0.002332746;20.5496520996;0.0;0.0;34.05794531666671;3.13;2023-02-15T21:00:00Z
5.98e-05;0.009750299;0.001226394;1.709264697;0.002612586;18.7762756348;0.0;0.0;15.277916300000015;3.13;2023-02-15T22:00:00Z
6.39e-05;0.009718641;0.001271308;1.839488964;0.002533314;17.895904541;0.0;0.0;5.368898600000001;3.13;2023-02-15T23:00:00Z
6.54e-05;0.010601355;0.00120243;1.73734121;0.002424474;17.5721130371;0.0;0.0;2.1926170500000013;3.13;2023-02-16T00:00:00Z
6.23e-05;0.010306056;0.001215075;1.465855352;0.00258565;17.348449707;0.0;0.0;5.712599916666672;3.13;2023-02-16T01:00:00Z
6.15e-05;0.009492398;0.001267349;1.59886745;0.002329495;17.3591003418;0.0;0.0;8.220083200000007;3.13;2023-02-16T02:00:00Z
6.26e-05;0.010254047;0.001256804;1.577129196;0.002408443;18.3067321777;0.0;0.0;10.910066150000006;3.13;2023-02-16T03:00:00Z
6.25e-05;0.010046533;0.001247758;1.584023005;0.002497588;18.8508605957;0.0;0.0;12.668411816666673;3.13;2023-02-16T04:00:00Z
6.28e-05;0.011005796;0.001208412;1.64669085;0.00254519;19.1428833008;9.8488893509;0.4521720000000011;19.19383643333335;3.13;2023-02-16T05:00:00Z
6.01e-05;0.010093098;0.001286347;1.713072577;0.002479483;20.6114807129;144.2844390869;12.124725666666702;33.559604483333395;3.13;2023-02-16T06:00:00Z
6.03e-05;0.010963862;0.001357728;1.666617913;0.002542731;23.025604248;425.1022338867;40.33481000000006;32.81131211666671;3.13;2023-02-16T07:00:00Z
6.23e-05;0.010656136;0.001141614;1.640068967;0.00221362;26.2440185547;670.9511108398;39.89102900000004;43.17379383333334;3.13;2023-02-16T08:00:00Z
6.3e-05;0.010309203;0.001370176;1.719816966;0.002400439;27.6092224121;885.2266845703;17.798967333333362;58.25887151666665;3.13;2023-02-16T09:00:00Z
6.08e-05;0.010427694;0.001403695;1.70783048;0.002664133;30.1383666992;1010.4533081055;17.106094333333367;74.83731561666661;3.13;2023-02-16T10:00:00Z
6.1e-05;0.010639926;0.001223861;1.569111326;0.002485092;29.9237365723;912.2489013672;13.488430833333355;101.10591194999996;3.13;2023-02-16T11:00:00Z
6.04e-05;0.009214563;0.00113351;1.508017673;0.00252328;29.9848937988;689.7955322266;0.0;125.1805854666666;3.13;2023-02-16T12:00:00Z
5.7e-05;0.010587015;0.001251839;1.654395923;0.002291288;30.121887207;686.7199707031;6.96272566666667;140.67998463333325;3.13;2023-02-16T13:00:00Z
6.16e-05;0.010219209;0.001254445;1.696925668;0.002357781;30.7028808594;601.0133056641;7.920134666666674;149.2370808333333;3.13;2023-02-16T14:00:00Z
5.98e-05;0.011353083;0.001226594;1.759497032;0.002367785;30.3742370605;526.5777587891;8.994350000000006;144.4917651666666;3.13;2023-02-16T15:00:00Z
6.09e-05;0.010056631;0.001295493;1.587889286;0.002450463;30.1507263184;299.5555419922;30.8527936666667;99.74567273333332;3.13;2023-02-16T16:00:00Z
6.66e-05;0.011011752;0.001226314;1.782778784;0.002767056;25.8100891113;124.551109314;19.79570133333336;62.28013311666674;3.13;2023-02-16T17:00:00Z
6.59e-05;0.00910681;0.001114885;1.654817993;0.002605118;22.3744812012;1.3866666555;1.9840330000000024;59.785392133333424;3.13;2023-02-16T18:00:00Z
5.94e-05;0.010840951;0.001239913;1.645062919;0.002543567;21.591796875;0.0;11.479051333333356;49.91245543333338;3.13;2023-02-16T19:00:00Z
6.27e-05;0.01056047;0.001242535;1.651197082;0.002584523;19.8434753418;0.0;10.53768800000003;45.46306443333338;3.13;2023-02-16T20:00:00Z
6.27e-05;0.010288012;0.001272581;1.496893301;0.002597104;18.8475341797;0.0;0.0;33.12989350000005;3.13;2023-02-16T21:00:00Z
5.92e-05;0.010353703;0.001288644;1.710549155;0.002595734;18.3321228027;0.0;0.0;13.940390883333352;3.13;2023-02-16T22:00:00Z
6.38e-05;0.010280958;0.001262371;1.649043154;0.002371034;18.7491149902;0.0;0.0;4.684238500000001;3.13;2023-02-16T23:00:00Z
6.42e-05;0.010636981;0.001154971;1.660444559;0.002368353;17.419342041;0.0;0.0;2.9276110499999994;3.13;2023-02-17T00:00:00Z
6.72e-05;0.010346746;0.001273472;1.603454071;0.002427669;17.0857849121;0.0;0.0;6.10259731666667;3.13;2023-02-17T01:00:00Z
6.2e-05;0.009485553;0.001288085;1.788256905;0.002559394;15.995513916;0.0;0.0;8.502581316666673;3.13;2023-02-17T02:00:00Z
5.68e-05;0.01031989;0.001202291;1.708468953;0.00255469;16.7607116699;0.0;0.0;9.382575916666674;3.13;2023-02-17T03:00:00Z
6.03e-05;0.011580584;0.001296139;1.7075842;0.002501047;16.5624694824;0.0;0.0;12.02055668333334;3.13;2023-02-17T04:00:00Z
6.47e-05;0.010441066;0.001249879;1.716418768;0.002488915;17.6488952637;12.4799995422;0.4313400000000009;17.187945050000017;3.13;2023-02-17T05:00:00Z
6.32e-05;0.010568119;0.00128502;1.598166626;0.002513804;20.7632446289;186.4177703857;11.610230000000024;30.915784183333383;3.13;2023-02-17T06:00:00Z
6.08e-05;0.010188513;0.001198287;1.729193897;0.002604876;23.5274658203;443.6444396973;42.89322200000006;30.34823200000005;3.13;2023-02-17T07:00:00Z
5.79e-05;0.01050732;0.001255745;1.715654806;0.002430719;25.6275939941;687.7333374023;36.865367333333374;39.03117900000001;3.13;2023-02-17T08:00:00Z
5.64e-05;0.010509347;0.001291653;1.579189978;0.002518284;29.0891418457;888.6221923828;13.46570800000002;68.97668321666666;3.13;2023-02-17T09:00:00Z
6.01e-05;0.010280624;0.001217127;1.633760021;0.002529068;30.6631774902;1035.2711181641;16.16291033333337;73.60964771666666;3.13;2023-02-17T10:00:00Z
6.08e-05;0.010866283;0.001272287;1.684598022;0.002368557;32.2326049805;1110.0799560547;14.615794000000024;113.45890589999996;3.13;2023-02-17T11:00:00Z
6.32e-05;0.009935897;0.001194099;1.7067878;0.00261688;32.641784668;1062.3822021484;0.0;138.40033283333327;3.13;2023-02-17T12:00:00Z
5.98e-05;0.010348857;0.001367978;1.785898369;0.002694529;32.8843078613;873.0666503906;5.883845666666666;145.61364783333326;3.13;2023-02-17T13:00:00Z
6.53e-05;0.010679715;0.001181568;1.718327133;0.00249171;32.4442138672;586.7022094727;8.648734333333337;145.03681373333325;3.13;2023-02-17T14:00:00Z
5.78e-05;0.010277602;0.00122525;1.653471071;0.002217289;30.7992858887;458.435546875;7.806456000000001;133.28966998333323;3.13;2023-02-17T15:00:00Z
6.4e-05;0.009779229;0.001236582;1.704537541;0.002621597;30.5700683594;349.6711120605;21.12895000000004;99.17803766666664;3.13;2023-02-17T16:00:00Z
6.03e-05;0.010707429;0.001244679;1.917905085;0.002613602;26.5333251953;120.7111129761;32.98650100000003;56.99302576666676;3.13;2023-02-17T17:00:00Z
6.26e-05;0.009905125;0.001267267;1.564715179;0.002636789;23.2164001465;1.2444444895;2.1717500000000016;59.33304805000009;3.13;2023-02-17T18:00:00Z
5.98e-05;0.010183694;0.001281705;1.612195209;0.002412499;22.4652404785;0.0;11.570061333333358;50.160114683333376;3.13;2023-02-17T19:00:00Z
6.24e-05;0.00998534;0.001228966;1.797696489;0.002525868;21.124206543;0.0;10.902469000000035;45.97137818333338;3.13;2023-02-17T20:00:00Z
5.94e-05;0.010358996;0.001333738;1.504698643;0.002301006;20.7737121582;0.0;0.0;34.00205255000005;3.13;2023-02-17T21:00:00Z
5.91e-05;0.010193028;0.001210006;1.60822153;0.002554425;21.2227478027;0.0;0.0;13.95059543333335;3.13;2023-02-17T22:00:00Z
5.98e-05;0.010169484;0.001317272;1.582711491;0.002560735;20.9258728027;0.0;0.0;4.121567016666668;3.13;2023-02-17T23:00:00Z
6.52e-05;0.010771343;0.001239894;1.737242162;0.002633843;20.0257263184;0.0;0.0;1.8426159666666668;3.13;2023-02-18T00:00:00Z
6.55e-05;0.011334692;0.001195941;1.712770661;0.002756573;18.7180480957;0.0;0.0;5.775099500000006;3.13;2023-02-18T01:00:00Z
6.25e-05;0.010230461;0.001249402;1.685401951;0.002312918;18.3822021484;0.0;0.0;8.755079633333338;3.13;2023-02-18T02:00:00Z
6.72e-05;0.010688883;0.001242755;1.703449376;0.002675866;18.2362365723;0.0;0.0;9.867322633333336;3.13;2023-02-18T03:00:00Z
6.56e-05;0.010231555;0.001317059;1.626914662;0.002537637;18.818939209;0.0;0.0;11.064399916666668;3.13;2023-02-18T04:00:00Z
6.63e-05;0.010468199;0.001272936;1.596335501;0.002362959;19.4658508301;11.5911111832;0.4462200000000005;16.09973208333335;3.13;2023-02-18T05:00:00Z
5.73e-05;0.011004037;0.001243958;1.73110319;0.002423549;22.6732177734;180.6933288574;11.384264666666702;29.98451756666672;3.13;2023-02-18T06:00:00Z
6.11e-05;0.010442861;0.001127802;1.750470344;0.002637708;25.4045715332;441.1199951172;43.490157666666725;34.183624816666715;3.13;2023-02-18T07:00:00Z
6.58e-05;0.009991902;0.001250397;1.658459419;0.002364259;26.8498840332;683.5377807617;36.0263286666667;50.99482649999999;3.13;2023-02-18T08:00:00Z
6.21e-05;0.010036497;0.001258125;1.668319103;0.002319828;29.0018615723;823.306640625;13.596221166666687;66.88364859999994;3.13;2023-02-18T09:00:00Z
5.85e-05;0.010095445;0.001287528;1.725040203;0.002498589;31.1651611328;786.9866943359;16.07413233333337;77.84513101666666;3.13;2023-02-18T10:00:00Z
6.65e-05;0.010409737;0.001219863;1.573786663;0.00217927;31.4359436035;833.3511352539;14.25026283333336;101.46858735;3.13;2023-02-18T11:00:00Z
6.77e-05;0.010863548;0.001226894;1.557216381;0.002619801;32.1191101074;951.6977539062;0.0;135.49568784999997;3.13;2023-02-18T12:00:00Z
6.76e-05;0.00970896;0.001231828;1.690259439;0.002604345;31.0865478516;763.7333374023;7.214357333333333;136.4118386166666;3.13;2023-02-18T13:00:00Z
6.17e-05;0.009876412;0.001237729;1.63988291;0.002710062;30.9295349121;675.9822387695;7.931295333333336;133.7532568166666;3.13;2023-02-18T14:00:00Z
6.65e-05;0.009935135;0.001311232;1.683348105;0.002664207;30.0918884277;483.5733337402;8.846844000000004;139.81058313333327;3.13;2023-02-18T15:00:00Z
6.25e-05;0.009505518;0.001374735;1.594482879;0.002473886;29.817779541;266.5777893066;21.50249600000004;98.15538963333331;3.13;2023-02-18T16:00:00Z
6.03e-05;0.011107251;0.001245251;1.598228428;0.002541253;26.4041442871;97.9555587769;34.364022333333374;57.461896250000095;3.13;2023-02-18T17:00:00Z
6.03e-05;0.010397719;0.001194696;1.590966094;0.002338194;24.5574035645;0.9955555797;2.042708000000004;59.78261708333342;3.13;2023-02-18T18:00:00Z
6.94e-05;0.011406656;0.001280443;1.671714097;0.002529993;23.5276794434;0.0;11.544379000000024;48.82066195000004;3.13;2023-02-18T19:00:00Z
6.78e-05;0.009674826;0.001245249;1.630854935;0.00240117;22.6217956543;0.0;10.649287666666693;46.36324535000004;3.13;2023-02-18T20:00:00Z
5.68e-05;0.01109072;0.001206026;1.636037582;0.002500691;21.633026123;0.0;0.0;34.99820395000005;3.13;2023-02-18T21:00:00Z
6.85e-05;0.010051225;0.001208857;1.672942197;0.002588613;20.1993713379;0.0;0.0;15.098423316666684;3.13;2023-02-18T22:00:00Z
6.62e-05;0.010204495;0.001234844;1.66588346;0.002528302;19.5266418457;0.0;0.0;5.416483300000001;3.13;2023-02-18T23:00:00Z
6.63e-05;0.009901581;0.001214626;1.47684924;0.002533059;18.7458190918;0.0;0.0;0.0;3.13;2023-02-19T00:00:00Z
6.52e-05;0.009921946;0.001219036;1.627080522;0.002185388;18.3171081543;0.0;0.0;0.0;3.13;2023-02-19T01:00:00Z
6.02e-05;0.009727216;0.001244841;1.752031475;0.002627914;19.8417053223;0.0;0.0;0.0;3.13;2023-02-19T02:00:00Z
5.64e-05;0.01052934;0.001308071;1.677888116;0.002562321;19.7550354004;0.0;0.0;0.0;3.13;2023-02-19T03:00:00Z
5.74e-05;0.009732187;0.001253212;1.463332067;0.00265552;17.4128112793;0.0;0.0;0.2359966999999997;3.13;2023-02-19T04:00:00Z
