e,fdir,fsr,sp,ssrd,t2m,tp,u10,u100,v10,v100
-3.72329e-05,352704.0,0.5870922208,101423.484375,684160.0,290.9456176758,0.0,4.0238189697,5.6129760742,-0.0743865967,-0.2757873535
-5.02893e-05,365696.0,0.5870387554,101445.453125,1057472.0,291.6741943359,0.0,3.9776306152,5.4084472656,0.4548492432,0.5591430664
-7.64423e-05,818688.0,0.5869998932,101433.15625,1599808.0,292.6693115234,0.0,3.7612915039,5.0001373291,0.5507507324,0.717880249
-0.0001038711,1054464.0,0.586994946,101418.3125,2052032.0,293.6890869141,0.0,3.9979553223,5.2718658447,0.5114746094,0.6674804688
-0.0001226249,1211968.0,0.5871946216,101431.015625,2253376.0,294.8452148438,0.0,4.5658569336,6.0487976074,0.5811767578,0.8418731689
-0.0001490528,1905792.0,0.5869948864,101253.4765625,2701312.0,295.7124328613,0.0,2.8849334717,3.7671051025,-0.0362701416,-0.0862426758
-0.0001670895,2415040.0,0.5869703293,101241.078125,2948160.0,296.8770751953,0.0,2.9951477051,3.8748168945,1.1357727051,1.4968719482
-0.0001651959,2286592.0,0.5869688392,101128.8671875,2808768.0,297.6361694336,0.0,3.3830413818,4.3985137939,0.0857543945,0.2457733154
-0.0001456437,1708032.0,0.5869556069,100980.390625,2278080.0,297.6934814453,0.0,2.7481384277,3.5092163086,0.781539917,1.2049255371
-0.0001146947,883776.0,0.5869504809,100916.96875,1649472.0,297.7870483398,0.0,2.214553833,2.794128418,0.5099945068,0.7614135742
-8.07145e-05,270656.0,0.586956799,100826.1796875,949056.0,297.6670227051,0.0,1.7594299316,2.2584991455,0.957901001,1.2588195801
-4.41994e-05,26112.0,0.586966753,100666.71875,445312.0,296.8799743652,0.0,0.9881591797,1.0829772949,1.2808227539,1.7848205566
-3.50198e-05,122240.0,0.5872716308,100666.453125,377920.0,295.4582519531,0.0,1.7396697998,2.9050445557,0.7998199463,1.480758667
-2.35431e-05,256.0,0.5885298848,100569.90625,33344.0,293.6839599609,0.0009140968,-0.0794372559,0.1158905029,-0.1719665527,0.1361236572
-5.17538e-05,0.0,0.5926080346,100453.8125,0.0,291.7852478027,0.0005259514,-1.3717193604,-1.7360076904,1.4060058594,2.5569000244
-4.52329e-05,0.0,0.5929700136,100384.140625,0.0,290.3536376953,0.0013532639,-0.1296539307,-0.4183654785,2.5711212158,4.3339691162
-2.07275e-05,0.0,0.5929911733,100352.578125,0.0,290.0733642578,0.0028290749,1.6100311279,3.0621643066,1.2789154053,2.6976928711
-3.6268e-05,0.0,0.5927779675,100343.328125,0.0,290.8575134277,0.0014247894,5.6175537109,9.4700469971,1.657913208,2.1680755615
-8.86717e-05,0.0,0.5917047262,100372.453125,0.0,290.0439147949,6.29425e-05,8.8985900879,14.3821868896,0.8447265625,0.7877349854
-0.0001275751,0.0,0.5900349021,100477.9921875,0.0,287.9836730957,4.768e-07,9.6493988037,15.3689727783,-0.5093994141,-1.2861633301
-0.000120495,0.0,0.5888603926,100616.2578125,0.0,287.553894043,9.537e-07,8.609085083,13.5984344482,-1.631942749,-2.8739624023
-0.0001035377,0.0,0.5881954432,100732.109375,0.0,287.1751708984,0.0,8.0262451172,12.4808654785,-1.8574676514,-3.201461792
-7.53985e-05,21376.0,0.5877732038,100839.2109375,70784.0,286.5949401855,0.0,7.1420288086,10.8554077148,-0.3433990479,-0.741607666
-6.89959e-05,143296.0,0.5875118375,100902.546875,357440.0,286.3374023438,2.861e-06,6.8277435303,10.2094573975,0.2579650879,0.1896209717
-8.12195e-05,354368.0,0.5873065591,100974.8671875,713728.0,286.4808654785,3.8147e-06,7.3526000977,10.6667022705,0.2158966064,0.1883544922
-0.0001115841,977792.0,0.58721596,100997.734375,1412992.0,286.983581543,9.537e-07,8.6544799805,12.2721405029,-0.695892334,-0.9507141113
-0.0001214745,616448.0,0.5871721506,101012.28125,1348096.0,287.9143676758,0.0,8.5316772461,12.0707397461,-0.2730560303,-0.3962249756
-0.0001460633,660736.0,0.5873211026,101022.34375,1564352.0,288.9393615723,1.43051e-05,8.5681304932,12.1220855713,0.4415740967,0.67578125
-0.0001544014,526784.0,0.5879129171,101022.515625,1393728.0,288.7789916992,6.38962e-05,6.8636322021,9.8735351562,1.0440216064,1.1978607178
-0.0001342588,546112.0,0.5881152749,100994.640625,1317056.0,289.0463867188,9.5367e-06,6.8009796143,9.9423065186,1.4718017578,2.0651855469
-0.0001942883,1448128.0,0.5885245204,101026.5546875,2110528.0,289.8469848633,0.0001277924,6.7447052002,10.0849914551,1.2908325195,1.923538208
-0.0002364158,1630720.0,0.5878335834,101028.34375,2255168.0,290.3939208984,0.0001211166,7.5438842773,11.020904541,0.185043335,0.0897521973
-0.00020308,1211072.0,0.5873460174,101014.671875,1902016.0,290.7837219238,4.00543e-05,7.3499755859,10.4499511719,-0.2553253174,-0.4947662354
-0.0001707803,1009280.0,0.5879377723,100991.5078125,1477568.0,291.1126403809,2.00272e-05,7.1064758301,10.0562438965,-0.6589660645,-0.8396453857
-0.0001526915,907392.0,0.5882755518,101039.6875,1271168.0,290.8056640625,3.8147e-06,5.9690704346,8.8183746338,-2.2227630615,-3.3984985352
-0.000118827,581312.0,0.5876696706,101021.984375,873792.0,290.4434814453,9.537e-07,4.7318115234,7.0822906494,-1.8213348389,-2.8524169922
-7.77347e-05,234560.0,0.5874364376,101022.140625,425472.0,289.9107666016,0.0,4.2834014893,6.954284668,-1.5559387207,-2.7547607422
-4.43466e-05,34752.0,0.587300241,101051.1484375,93376.0,288.6057128906,0.0,3.6934051514,6.4225311279,-1.5496063232,-3.0655975342
-2.91839e-05,0.0,0.5872238278,101107.203125,0.0,287.4880981445,0.0,3.4908599854,6.2273864746,-1.7032012939,-3.5300445557
-2.55448e-05,0.0,0.5871735811,101129.3671875,0.0,286.6813964844,0.0,3.6144866943,6.3184051514,-2.0094299316,-3.9157562256
-2.44945e-05,0.0,0.5871264338,101164.90625,0.0,285.8446655273,0.0,3.3892974854,5.9350280762,-2.3986968994,-4.3863677979
-2.16926e-05,0.0,0.5870983601,101159.75,0.0,285.0073852539,0.0,3.4193115234,5.9030456543,-2.1556854248,-4.1116790771
-1.87452e-05,0.0,0.5870684385,101131.671875,0.0,284.385559082,0.0,3.2102050781,5.6964111328,-1.6396331787,-3.3924102783
-1.66337e-05,0.0,0.5870521665,101087.75,0.0,283.7602539062,0.0,3.107711792,5.469833374,-1.5447845459,-3.2258148193
-1.45102e-05,0.0,0.5870420337,101104.875,0.0,283.4177856445,0.0,3.0294799805,5.3941650391,-1.4720001221,-3.2268066406
-1.33684e-05,0.0,0.5870310664,101086.6328125,0.0,283.080871582,0.0,2.9763793945,5.2401123047,-1.0873718262,-2.6418762207
-1.6734e-05,7232.0,0.5870192647,101082.984375,74432.0,283.0407104492,0.0,3.0140380859,5.000289917,-0.8065643311,-2.00050354
-3.26103e-05,79296.0,0.5870316029,101115.3359375,318016.0,284.0952453613,0.0,3.5858001709,5.1787872314,-1.0563354492,-1.7354431152
-5.0986e-05,200448.0,0.587031126,101111.390625,586816.0,285.2828369141,0.0,3.7314453125,5.1437530518,-2.0432281494,-2.9259643555
-6.53344e-05,272064.0,0.5870879292,101079.578125,755072.0,286.5492553711,9.5367e-06,3.66456604,4.9350891113,-1.6401062012,-2.2707824707
-9.94231e-05,495872.0,0.5871121883,101073.8203125,1192192.0,287.2699584961,1.71661e-05,3.6408081055,4.8937988281,-1.8319091797,-2.4732208252
-0.0001107149,256064.0,0.5870904922,101072.0,1170880.0,287.80859375,8.5831e-06,3.4773254395,4.6645507812,-1.7228393555,-2.3410339355
-0.0001054686,13568.0,0.5874019861,101076.328125,1008384.0,288.3111572266,5.722e-06,3.0001983643,3.8735656738,-1.3789215088,-1.9185180664
-0.0001078013,35008.0,0.5873713493,101055.5625,1004608.0,288.9559936523,2.861e-06,2.8076629639,3.78465271,-1.7923736572,-2.4831390381
-0.0001485164,393536.0,0.5872123241,101038.4453125,1537792.0,289.8511352539,0.0,2.5927886963,3.4581298828,-2.1817016602,-2.8590545654
-0.0001652774,433472.0,0.5870690346,101002.421875,1667392.0,290.7201538086,0.0,2.3126373291,3.0364837646,-2.0673828125,-2.7010650635
-0.0001427673,372992.0,0.5869935751,100934.296875,1282368.0,291.0035400391,0.0,1.9683074951,2.5095825195,-1.5946960449,-2.1148834229
-0.0001485194,523520.0,0.5869696736,100904.421875,1365248.0,291.6370849609,0.0,1.7574310303,2.2995910645,-1.4837036133,-1.9199829102
-0.0001257602,493312.0,0.5869625807,100870.7265625,1069248.0,291.6457519531,0.0,1.3749542236,1.8107910156,-1.6037902832,-2.0567474365
-8.6573e-05,245248.0,0.5869697928,100852.8359375,612992.0,291.3339538574,0.0,0.9858856201,1.3337097168,-1.5222473145,-2.033706665
-5.32181e-05,121728.0,0.5870125294,100886.3828125,352768.0,290.3950195312,0.0,0.7561798096,1.3754425049,-0.5828552246,-1.3177337646
-9.8464e-06,30720.0,0.5870293975,100866.1796875,86400.0,287.2468261719,0.0,-0.3853759766,0.0727844238,-1.1171722412,-1.4737243652
-5.9672e-06,0.0,0.5869634151,100849.296875,0.0,285.5292358398,0.0,-1.4183197021,-2.1561737061,-0.4965362549,-1.1936187744
-7.8257e-06,0.0,0.5869561434,100865.671875,0.0,284.7998046875,0.0,-1.7113800049,-3.8026123047,-0.579574585,-0.903137207
-1.04464e-05,0.0,0.586956799,100830.984375,0.0,284.2071533203,0.0,-2.8279724121,-6.0583648682,-0.1824493408,0.2487487793
-1.14702e-05,0.0,0.586953938,100806.1875,0.0,283.5867919922,0.0,-2.4892883301,-5.5234222412,0.1729125977,1.0124053955
-1.04338e-05,0.0,0.5869537592,100813.625,0.0,282.958190918,0.0,-2.3522491455,-5.1173858643,0.6272277832,1.9616546631
-8.398e-06,0.0,0.5869569778,100754.171875,0.0,282.2756958008,0.0,-2.735534668,-5.5281829834,0.8750762939,2.5981903076
-7.0378e-06,0.0,0.5869567394,100742.828125,0.0,281.8447265625,0.0,-2.5713195801,-5.3672027588,1.1465606689,3.1928405762
-7.3095e-06,0.0,0.5869731307,100710.3359375,0.0,281.7372436523,0.0,-2.762802124,-5.4909667969,1.120010376,3.4608764648
-1.06294e-05,11520.0,0.5869784355,100700.03125,78784.0,282.3043212891,0.0,-3.0278320312,-5.6335449219,1.5904541016,4.0032196045
-2.72633e-05,219072.0,0.5869762301,100719.84375,439040.0,284.8618164062,0.0,-2.9075622559,-4.8425598145,1.8771209717,4.1095123291
-6.12775e-05,603200.0,0.5869919062,100648.21875,942016.0,287.4324035645,0.0,-3.2887573242,-4.5882720947,2.1317596436,3.3107147217
-9.52946e-05,910592.0,0.5870052576,100596.734375,1400832.0,289.5582275391,0.0,-3.7597961426,-5.1684112549,2.235168457,3.1752319336
-0.0001351035,1200128.0,0.587022841,100541.5546875,1756096.0,291.1792602539,0.0,-3.9613647461,-5.3694915771,2.7840270996,3.8463287354
-0.0001796526,1505856.0,0.5870395303,100474.5390625,2153344.0,292.3758544922,0.0,-4.2077789307,-5.6002655029,3.1382751465,4.3642120361
-0.0002220934,1620352.0,0.5870085955,100408.296875,2553152.0,293.3547363281,0.0,-3.5903625488,-4.6925354004,2.76512146,3.7988433838
-0.0002405238,1728000.0,0.587010026,100330.609375,2661696.0,294.1788330078,0.0,-3.2429656982,-4.2828826904,3.226852417,4.3553161621
-0.0002547018,1821312.0,0.5870267749,100199.328125,2762368.0,294.9859619141,0.0,-3.6115112305,-4.868850708,3.3399353027,4.5192565918
-0.0002481355,1711424.0,0.5870306492,100072.34375,2578304.0,295.5313720703,0.0,-3.8756866455,-5.0150299072,3.3232879639,4.7384185791
-0.0002383487,1710144.0,0.5870324969,100071.8125,2389632.0,295.6102905273,0.0,-2.9934082031,-3.9132080078,4.1164398193,5.7393798828
-0.000211973,1418944.0,0.5870314837,99987.015625,2003904.0,295.8673095703,0.0,-2.7997283936,-3.9153900146,4.3033599854,5.9204406738
-0.0001689708,847488.0,0.5870178938,99950.2578125,1414400.0,295.8853149414,0.0,-2.8554840088,-3.9141998291,4.0853881836,5.7670593262
-0.0001186049,267072.0,0.5870025158,99851.4921875,787200.0,295.5661010742,0.0,-3.6087493896,-5.3747558594,3.1624450684,4.9585266113
-7.53652e-05,55168.0,0.587012887,99770.125,369088.0,294.5177307129,0.0,-3.8948974609,-6.4417877197,2.7688598633,5.1103668213
-4.0883e-05,8448.0,0.5870235562,99756.609375,84992.0,293.1175842285,0.0,-4.2745513916,-7.3340606689,2.6172790527,5.1768798828
-2.91178e-05,0.0,0.5870363116,99755.90625,0.0,291.9798278809,0.0,-4.4663696289,-7.6596679688,2.992477417,5.7325286865
-2.96596e-05,0.0,0.5870582461,99742.8359375,0.0,291.5196533203,0.0,-4.4243621826,-7.2766876221,3.9084320068,7.1842041016
-2.91474e-05,0.0,0.5883092284,99621.9375,0.0,291.661895752,0.0,-4.4864959717,-7.5024261475,3.0519104004,6.2186737061
-5.25757e-05,0.0,0.5908113122,99558.609375,0.0,291.1986694336,0.0001730919,-4.1690063477,-6.9931793213,4.273223877,7.8136901855
-6.07604e-05,0.0,0.5927784443,99531.546875,0.0,290.4575805664,0.0005192757,-3.9776611328,-6.5784759521,5.3304901123,9.6513366699
-0.0001251162,0.0,0.5930404067,99462.234375,0.0,289.3045654297,0.0008645058,-3.3928070068,-5.7527008057,4.4848632812,8.5009460449
-0.0001051296,0.0,0.5930154324,99473.25,0.0,288.8295898438,0.0009160042,-2.7885894775,-4.3018493652,4.0945739746,8.1503143311
-8.00907e-05,0.0,0.5929812789,99451.453125,0.0,288.7141113281,0.0011057854,-1.4602203369,-1.5616455078,3.5943145752,7.234588623
-7.03782e-05,192.0,0.5929196477,99511.609375,26944.0,288.6751098633,0.0010647774,0.9862518311,3.0000915527,3.110458374,5.8930511475
-6.58487e-05,10304.0,0.592274487,99555.125,71232.0,289.4384155273,0.0009541512,2.5291290283,5.2333831787,2.377822876,3.855178833
-6.02114e-05,0.0,0.5912244916,99578.609375,78656.0,289.9021606445,0.0002512932,2.5105438232,4.7709197998,1.8117828369,2.9650878906
-0.0001958373,698560.0,0.589364171,99668.421875,1165184.0,289.8040771484,0.0001997948,4.7688598633,6.8516082764,2.5309143066,3.2388000488
-0.0002101611,793728.0,0.5881094933,99748.8984375,1450944.0,290.2671508789,6.10352e-05,5.0846099854,7.105758667,1.7435150146,2.2038879395
-0.0001819672,755264.0,0.5874692798,99805.625,1464320.0,291.3220825195,1.52588e-05,4.7857513428,6.6082458496,0.7655944824,0.9706268311
-0.0001990586,782400.0,0.589261353,99801.4609375,1885120.0,292.1305847168,0.0,3.7966918945,5.2191162109,0.8011932373,1.1583709717
-0.0002354351,1601536.0,0.5883497596,99873.984375,2361664.0,293.3557128906,9.537e-07,2.389175415,3.3595428467,1.7984619141,2.517791748
-0.0002498389,1696768.0,0.5878995061,99917.828125,2430912.0,294.1555786133,0.0,1.9284515381,2.6133575439,2.1569824219,3.0186309814
-0.0001791941,800448.0,0.587520659,99987.90625,1434176.0,293.9784240723,2.861e-06,4.4083099365,6.0192260742,3.1118621826,4.1974029541
-0.000109385,106752.0,0.5873086452,99997.265625,597696.0,293.0859985352,2.00272e-05,4.1577301025,5.8176269531,1.6315612793,2.2230224609
-7.82011e-05,1216.0,0.5895262361,100064.4140625,370240.0,291.7121276855,0.0001869202,4.0177001953,5.8573150635,0.9954071045,1.4149017334
-0.0001192268,328320.0,0.5890510678,100128.328125,726336.0,292.0584106445,3.71933e-05,3.8427886963,5.6136627197,0.2002563477,0.2262268066
-9.16673e-05,321152.0,0.588375926,100169.234375,606208.0,292.0969238281,1.00136e-05,3.2557678223,4.8375244141,-0.0958862305,-0.2429656982
-4.75503e-05,112384.0,0.5879874229,100254.96875,283904.0,291.2753295898,9.537e-07,2.9838409424,5.1897735596,0.2961883545,0.3271484375
-4.09198e-05,38464.0,0.5877901912,100327.15625,96704.0,289.4986572266,0.0,2.6863708496,5.09324646,0.3190155029,0.3080596924
-1.73273e-05,0.0,0.5877018571,100439.625,64.0,287.7521972656,0.0,2.5102844238,5.2325439453,0.7472839355,0.8830566406
-1.17186e-05,0.0,0.5876563787,100464.0625,0.0,286.6878662109,0.0,2.2001953125,5.1830444336,0.8908081055,1.1551208496
-8.8604e-06,0.0,0.5877465606,100485.7578125,0.0,285.0491333008,0.0,2.0605621338,5.178024292,0.4371337891,0.1677398682
-5.6499e-06,0.0,0.5877065063,100556.40625,0.0,284.0221557617,0.0,2.97996521,6.2565155029,-0.1065826416,-0.529800415
-5.8059e-06,0.0,0.5876643658,100571.15625,0.0,283.4710693359,0.0,2.6354827881,5.5550842285,-0.1895751953,-0.5659179688
-5.1546e-06,0.0,0.5876604319,100612.25,0.0,282.9431152344,0.0,1.87890625,4.7707672119,-0.0020751953,-0.2945404053
-5.1018e-06,0.0,0.5876773,100642.78125,0.0,282.8815917969,0.0,1.6832885742,4.1977844238,-0.0775146484,-0.4161224365
-6.0319e-06,0.0,0.5876837969,100659.5546875,0.0,282.819519043,0.0,1.39012146,3.8902435303,-0.3345336914,-1.1363830566
-8.3658e-06,14400.0,0.5877103209,100687.234375,84672.0,283.5327148438,0.0,1.290725708,3.1798553467,-0.3330383301,-1.1567993164
-2.66084e-05,45824.0,0.5876159072,100727.140625,329024.0,285.3125915527,0.0,1.5680084229,2.7460174561,0.0310211182,-0.4265289307
-4.57088e-05,17728.0,0.5874224901,100761.515625,483264.0,286.6173706055,0.0,1.9519348145,2.5783538818,-0.0362091064,-0.0679168701
-9.81665e-05,536896.0,0.5872101188,100787.703125,1185280.0,288.0758666992,0.0,1.9540710449,2.4840545654,0.1204528809,0.1891174316
-0.0001286136,712320.0,0.5870909095,100836.46875,1522240.0,289.1478881836,1.43051e-05,2.3673095703,3.0280609131,0.7072143555,0.9556732178
-0.0001759771,1059968.0,0.587026,100837.9375,1978432.0,290.4915771484,3.09944e-05,2.7871551514,3.5947570801,1.0617218018,1.4219818115
-0.0001993263,1335040.0,0.5871356726,100845.515625,2171776.0,291.4600524902,4.57764e-05,2.9893798828,3.9961090088,1.3094177246,1.6475219727
-0.0002381885,1740608.0,0.5872020125,100828.09375,2510144.0,292.269744873,5.38826e-05,3.4395446777,4.5843505859,1.4854431152,1.8660888672
-0.0002718577,2165440.0,0.5873240829,100835.3203125,2833216.0,292.9794921875,3.67165e-05,3.3807373047,4.5858917236,1.9431304932,2.4965820312
-0.0002569058,1760576.0,0.587184906,100805.890625,2521792.0,293.1236572266,5.00679e-05,3.6601409912,4.9398803711,1.6569976807,2.1921844482
-0.0002202319,1422528.0,0.587171495,100798.640625,2109888.0,292.7796630859,1.85966e-05,3.9828796387,5.4410552979,1.2229156494,1.6982879639
-0.000208098,1494976.0,0.5871168375,100777.265625,1964608.0,292.8910522461,1.81198e-05,4.22315979,5.753112793,0.6913909912,0.9714660645
-0.0001649184,812992.0,0.5878657699,100770.828125,1256832.0,292.4079589844,0.0001115799,4.1471710205,5.7261352539,1.0320129395,1.4175720215
-0.0001179269,367232.0,0.5876427293,100834.25,703808.0,292.440612793,2.19345e-05,4.0104370117,6.123046875,0.5833129883,0.8766937256
-7.39817e-05,151808.0,0.5873730779,100837.1875,376320.0,291.9235229492,5.722e-06,2.746383667,4.9442596436,0.5914764404,0.8881988525
-3.2149e-05,35840.0,0.5873153806,100849.890625,93056.0,289.8820800781,0.0,1.2267150879,3.4861297607,1.3658294678,2.3768310547
-1.47696e-05,0.0,0.5873064399,100880.453125,192.0,287.743347168,0.0,1.1191711426,3.7011260986,2.15284729,3.8613739014
-1.58774e-05,0.0,0.5872947574,100899.171875,0.0,287.1444702148,0.0,2.2188110352,5.653137207,1.6864318848,2.6391906738
-1.67084e-05,0.0,0.587276876,100928.171875,0.0,286.5352478027,0.0,2.9784240723,6.787689209,0.8630065918,0.8705596924
-1.54402e-05,0.0,0.5872537494,100931.3515625,0.0,285.410369873,0.0,1.8475494385,4.986114502,0.7887268066,0.3055267334
-1.15705e-05,0.0,0.5872791409,100897.875,0.0,284.4439086914,0.0,1.0658416748,3.7940063477,1.5306549072,2.4559020996
-1.48392e-05,0.0,0.5872861743,100888.296875,0.0,285.6282958984,0.0,1.7687835693,4.7228393555,2.2965393066,4.1462402344
-2.17641e-05,0.0,0.5872408748,100866.109375,0.0,286.7751464844,0.0,3.423538208,6.7766571045,2.3333587646,3.6515045166
-2.77339e-05,0.0,0.5871835947,100894.203125,0.0,287.3841552734,0.0,4.5498809814,8.14894104,1.5210418701,2.2027587891
-3.18221e-05,0.0,0.5871335268,100902.6875,23680.0,287.697479248,0.0,4.5604705811,7.9784545898,1.2258605957,1.6944580078
-4.48613e-05,56640.0,0.5870639682,100924.6640625,209280.0,288.2522888184,0.0,4.2367248535,7.5827178955,1.4678344727,2.0561065674
-7.00429e-05,306112.0,0.5870854259,100960.828125,635328.0,289.2232971191,0.0,5.1516571045,7.7762451172,1.6913909912,2.2572479248
-7.99007e-05,356544.0,0.5871427655,100973.1328125,725696.0,289.9329833984,0.0,6.6447143555,9.6911468506,0.9772796631,1.4139251709
-7.27081e-05,98240.0,0.5871119499,101017.203125,618240.0,290.1216430664,4.768e-07,6.2520599365,9.1773529053,1.4803314209,2.0399780273
-0.000138212,925888.0,0.5873337984,101042.0390625,1535808.0,290.3798828125,2.43187e-05,7.2254333496,10.2600860596,0.7444915771,1.0181732178
-0.000149213,913664.0,0.5876781344,101102.53125,1547904.0,291.4124755859,4.7684e-06,7.2687835693,10.3363647461,-0.0092468262,-0.1109619141
-0.0001946241,1529728.0,0.5872612596,101090.359375,2184576.0,292.5068359375,1.23978e-05,7.1462860107,10.1734161377,0.28855896,0.3505249023
-0.0001949733,1001600.0,0.5871474743,101074.4375,1885376.0,293.3508300781,5.2452e-06,7.4359130859,10.6211242676,0.0970001221,0.090133667
-0.0001651559,473856.0,0.5871399045,101068.40625,1312256.0,292.9641723633,2.09808e-05,7.6360015869,10.926361084,-0.0837249756,-0.1436920166
-0.0001612145,285440.0,0.5871315002,101084.0,1196416.0,292.9294128418,2.47955e-05,7.5567016602,10.8469085693,-0.75340271,-1.0506134033
-0.0001525804,400576.0,0.5871079564,101071.1796875,1178176.0,292.8892822266,5.722e-06,7.3299407959,10.6695251465,-0.9293518066,-1.3907928467
-0.0001269549,308160.0,0.5870839357,101098.09375,893632.0,292.5433349609,0.0,6.8723449707,10.205291748,-0.6347961426,-1.209274292
-9.44389e-05,225728.0,0.5870401263,101095.7109375,587072.0,291.9304504395,0.0,5.7727355957,8.9708709717,-0.6345825195,-1.1933898926
-6.27672e-05,56960.0,0.5870012641,101070.6328125,283840.0,291.3905029297,0.0,4.6853027344,7.572555542,0.0486907959,-0.1905975342
-3.29684e-05,2112.0,0.5869863033,101042.34375,38336.0,290.9228515625,0.0,4.2831726074,7.2648925781,0.6746368408,0.8450469971
-2.70535e-05,0.0,0.5870077014,101066.2109375,128.0,290.4554443359,0.0,4.823348999,8.0147094727,0.3932952881,0.4691009521
-2.62107e-05,0.0,0.5870013833,101069.421875,0.0,290.1389465332,0.0,4.5312042236,7.5000305176,0.1982574463,0.1608581543
-2.48938e-05,0.0,0.5873038173,100982.046875,0.0,289.3258666992,2.00272e-05,3.4036560059,6.0445709229,1.3531646729,2.1459655762
-3.4221e-05,0.0,0.5878996253,100921.0703125,0.0,288.4082641602,0.0002112389,3.9878845215,6.957244873,1.6504211426,2.5788574219
-5.26367e-05,0.0,0.5879837871,100849.296875,0.0,288.1671142578,0.0001683235,5.1600646973,8.6658325195,1.4147338867,2.0231628418
-5.18176e-05,0.0,0.5889629126,100825.5390625,0.0,287.9685668945,6.7234e-05,5.8272247314,9.6464691162,0.6356964111,0.8033905029
-5.58454e-05,0.0,0.5888186097,100807.015625,0.0,287.6120605469,0.0002222061,6.070602417,9.9364929199,0.1430511475,-0.0322875977
-5.48996e-05,0.0,0.588447392,100780.2265625,0.0,287.8041992188,5.53131e-05,5.6868286133,9.2601928711,-0.049697876,-0.3293457031
-5.14688e-05,1984.0,0.5903831124,100787.8203125,22080.0,287.493347168,0.0001382828,5.5466308594,9.1217803955,-0.4541778564,-1.0224304199
-7.19519e-05,38400.0,0.5928698182,100803.9375,129408.0,287.4420776367,0.0002980232,4.8492279053,8.3478546143,0.0122833252,-0.6053771973
-9.42524e-05,120448.0,0.5930102468,100800.1875,323712.0,287.1944885254,0.000169754,4.4703521729,7.905670166,-0.0763549805,-0.7889709473
-0.0001192736,0.0,0.5928711295,100773.40625,240192.0,287.0731811523,9.44138e-05,4.4592437744,7.6318664551,-0.5952758789,-1.6180419922
-0.0002379913,377344.0,0.5906443596,100774.953125,1114688.0,287.5135498047,4.768e-07,5.0600738525,7.8274230957,-1.4834289551,-2.518661499
-0.0002663275,1220352.0,0.5885465741,100777.15625,1979648.0,288.4327392578,0.0,5.6175994873,8.3391265869,-1.641784668,-2.5924987793
-0.0002327426,1626688.0,0.5872017741,100786.625,2425856.0,289.7377929688,0.0,8.1316070557,11.3688049316,-1.374786377,-2.0417327881
-0.0002263151,1801984.0,0.5872040987,100765.734375,2541184.0,290.3472900391,0.0,8.525680542,12.0073852539,-1.434387207,-2.1781463623
-0.0002302341,1831168.0,0.5872349143,100742.2421875,2595584.0,290.3684387207,8.5831e-06,7.9938049316,11.2672424316,-1.2670593262,-1.8606109619
-0.0002309661,1671424.0,0.5873191953,100720.453125,2430208.0,290.3020935059,2.76566e-05,8.6825866699,12.2325897217,-2.0116271973,-2.8293762207
-0.0002197931,1640640.0,0.5879048705,100744.8515625,2272512.0,290.0310668945,2.6226e-05,8.4583129883,12.1143493652,-2.8083496094,-4.0605163574
-0.0002428475,1170432.0,0.5873396993,100728.015625,1837632.0,289.2130126953,0.0002970695,7.1994781494,10.3855743408,-2.9151763916,-4.2796630859
-0.0001622075,481856.0,0.5871459246,100714.2265625,972736.0,288.2551879883,0.0,7.1477661133,10.3159942627,-2.1578521729,-3.1797332764
-0.0001270403,667264.0,0.5877951384,100759.3046875,994496.0,287.979675293,2.6226e-05,7.4586486816,11.171875,-3.3703460693,-5.1571044922
-7.72725e-05,231040.0,0.587402761,100787.90625,419904.0,286.9981079102,4.768e-07,5.5742797852,8.4866638184,-1.8112030029,-2.909942627
-4.83578e-05,54912.0,0.587274611,100789.7265625,132864.0,285.8887329102,0.0,6.2110137939,9.78175354,-0.8542480469,-1.6745452881
-3.35444e-05,0.0,0.5872210264,100818.078125,768.0,284.6676635742,1.52588e-05,6.7917480469,10.8092193604,-0.9981079102,-1.9110870361
-4.12082e-05,0.0,0.5872752666,100804.03125,0.0,283.8119812012,0.0002102852,7.3006896973,11.4742584229,-0.9598846436,-1.870803833
-7.21382e-05,0.0,0.5902552009,100835.265625,0.0,283.0176086426,0.0002717972,6.6226043701,10.8599090576,-0.6428070068,-1.2909088135
-6.73069e-05,0.0,0.5896211863,100770.953125,0.0,282.3088378906,3.67165e-05,6.411239624,10.6192932129,0.0095367432,-0.5353851318
-5.02367e-05,0.0,0.5893253684,100720.515625,0.0,282.0786743164,1.7643e-05,6.4584503174,10.6303710938,0.2376708984,0.0175323486
-4.41105e-05,0.0,0.5891850591,100683.484375,0.0,281.8588867188,4.33922e-05,6.7745513916,11.0373382568,0.1007537842,-0.109375
-3.92809e-05,0.0,0.588811934,100637.0,0.0,281.8074035645,2.76566e-05,6.6923217773,10.8192443848,0.0227050781,-0.3235015869
-3.74157e-05,0.0,0.5883818269,100605.34375,0.0,281.5004882812,1.57356e-05,6.6816711426,10.7550354004,0.2787628174,-0.0123291016
-3.8102e-05,26880.0,0.5881015658,100606.5234375,93504.0,281.6228637695,2.3365e-05,7.1504211426,11.3154449463,0.1952972412,-0.1219787598
