source,apv-system,apv-system,apv-system,atmosphere,biomass-bus,electricity-bus,irrigation-bus,precipitation-bus,solar-radiation-bus,sun,water-harvest-bus,water-source
2022-01-21 19:00:00,0.004402688,3.2e-08,3.2e-08,3.2e-08,0.004402688,3.2e-08,9.8975953,3.2e-08,0.005056,0.005056000000000001,3.2e-08,9.8975953
2022-01-21 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.632346,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.632346
2022-01-21 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.7593546,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.7593546
2022-01-21 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5597689,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5597689
2022-01-21 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.2443453,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.2443453
2022-01-22 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.6906607,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.6906607
2022-01-22 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5658036,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5658036
2022-01-22 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.0250951,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.0250951
2022-01-22 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.1331397,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.1331397
2022-01-22 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.7263903,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.7263903
2022-01-22 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.1030787,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.1030787
2022-01-22 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.7246829,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.7246829
2022-01-22 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.079663,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.079663
2022-01-22 08:00:00,0.87947773,0.44432566,3.2e-08,3.2e-08,0.87947773,0.44432566,11.151786,3.2e-08,2.5450208,2.5450208,3.2e-08,11.151786
2022-01-22 09:00:00,25.053921,7.5345309,3.2e-08,3.2e-08,25.053921,7.5345309,23.828167,3.2e-08,44.196422,44.1964224,3.2e-08,23.828167
2022-01-22 10:00:00,86.057213,17.629587,3.2e-08,3.2e-08,86.057213,17.629587,48.316584,3.2e-08,106.86578,106.8657824,3.2e-08,48.316584
2022-01-22 11:00:00,158.98574,25.934998,3.2e-08,3.2e-08,158.98574,25.934998,75.295869,3.2e-08,161.72298,161.72297600000002,3.2e-08,75.295869
2022-01-22 12:00:00,221.60454,31.442096,3.2e-08,3.2e-08,221.60454,31.442096,77.657118,3.2e-08,200.08051,200.080512,3.2e-08,77.657118
2022-01-22 13:00:00,261.15975,33.861499,3.2e-08,3.2e-08,261.15975,33.861499,75.944655,3.2e-08,217.87547,217.87546880000002,3.2e-08,75.944655
2022-01-22 14:00:00,262.28718,33.251022,3.2e-08,3.2e-08,262.28718,33.251022,71.047041,3.2e-08,213.88336,213.88335999999998,3.2e-08,71.047041
2022-01-22 15:00:00,229.78627,29.565877,3.2e-08,3.2e-08,229.78627,29.565877,62.247058,3.2e-08,188.24082,188.2408192,3.2e-08,62.247058
2022-01-22 16:00:00,166.95051,22.983568,3.2e-08,3.2e-08,166.95051,22.983568,49.371067,3.2e-08,143.47267,143.4726656,3.2e-08,49.371067
2022-01-22 17:00:00,92.108545,13.946796,3.2e-08,3.2e-08,92.108545,13.946796,34.337741,3.2e-08,84.876358,84.87635839999999,3.2e-08,34.337741
2022-01-22 18:00:00,24.147486,4.1030565,3.2e-08,3.2e-08,24.147486,4.1030565,16.675353,3.2e-08,24.326998,24.3269984,3.2e-08,16.675353
2022-01-22 19:00:00,0.013352032,3.2e-08,3.2e-08,3.2e-08,0.013352032,3.2e-08,7.3579283,3.2e-08,0.0151776,0.0151776,3.2e-08,7.3579283
2022-01-22 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5428074,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5428074
2022-01-22 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.8530483,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.8530483
2022-01-22 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7511276,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7511276
2022-01-22 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.2191137,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.2191137
2022-01-23 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5270505,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5270505
2022-01-23 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.6763684,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.6763684
2022-01-23 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.5583985,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.5583985
2022-01-23 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.2497569,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.2497569
2022-01-23 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3172469,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3172469
2022-01-23 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.0996986,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.0996986
2022-01-23 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3973808,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3973808
2022-01-23 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.1598285,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.1598285
2022-01-23 08:00:00,0.89858694,0.46209018,3.2e-08,3.2e-08,0.89858694,0.46209018,9.2247962,3.2e-08,2.6462208,2.6462208,3.2e-08,9.2247962
2022-01-23 09:00:00,25.802826,7.6526244,3.2e-08,3.2e-08,25.802826,7.6526244,21.355453,3.2e-08,44.914902,44.9149024,3.2e-08,21.355453
2022-01-23 10:00:00,94.553907,17.251647,3.2e-08,3.2e-08,94.553907,17.251647,48.015952,3.2e-08,104.93298,104.9329792,3.2e-08,48.015952
2022-01-23 11:00:00,176.01776,25.862585,3.2e-08,3.2e-08,176.01776,25.862585,82.863885,3.2e-08,162.03162,162.0316224,3.2e-08,82.863885
2022-01-23 12:00:00,242.38794,31.400335,3.2e-08,3.2e-08,242.38794,31.400335,86.407787,3.2e-08,200.7737,200.773696,3.2e-08,86.407787
2022-01-23 13:00:00,283.90284,33.872104,3.2e-08,3.2e-08,283.90284,33.872104,81.874098,3.2e-08,219.01892,219.0189248,3.2e-08,81.874098
2022-01-23 14:00:00,286.21403,33.304202,3.2e-08,3.2e-08,286.21403,33.304202,74.717017,3.2e-08,215.3608,215.36079999999998,3.2e-08,74.717017
2022-01-23 15:00:00,240.95258,29.256123,3.2e-08,3.2e-08,240.95258,29.256123,63.154202,3.2e-08,186.74822,186.748224,3.2e-08,63.154202
2022-01-23 16:00:00,174.56173,23.144352,3.2e-08,3.2e-08,174.56173,23.144352,50.571239,3.2e-08,144.81854,144.818544,3.2e-08,50.571239
2022-01-23 17:00:00,94.180066,13.939674,3.2e-08,3.2e-08,94.180066,13.939674,35.841318,3.2e-08,84.921888,84.921888,3.2e-08,35.841318
2022-01-23 18:00:00,25.303268,4.1107132,3.2e-08,3.2e-08,25.303268,4.1107132,18.349816,3.2e-08,24.41808,24.41808,3.2e-08,18.349816
2022-01-23 19:00:00,0.03244128,0.00604416,3.2e-08,3.2e-08,0.03244128,0.00604416,7.9306583,3.2e-08,0.0354112,0.035411200000000004,3.2e-08,7.9306583
2022-01-23 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.390738,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.390738
2022-01-23 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.6126479,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.6126479
2022-01-23 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.438622,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.438622
2022-01-23 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5562593,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5562593
2022-01-24 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5604682,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.5604682
2022-01-24 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.115359,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.115359
2022-01-24 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.3666213,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.3666213
2022-01-24 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.749124,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.749124
2022-01-24 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.4863716,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.4863716
2022-01-24 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.1477103,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.1477103
2022-01-24 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.4354986,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.4354986
2022-01-24 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4479534,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4479534
2022-01-24 08:00:00,0.79749888,0.47354694,3.2e-08,0.1472,0.79749888,0.47354694,5.6407489,0.1472,2.7069344,2.7069344,3.2e-08,5.6407489
2022-01-24 09:00:00,22.298836,7.4567211,3.2e-08,0.3072,22.298836,7.4567211,18.588601,0.3072,43.629731,43.6297312,3.2e-08,18.588601
2022-01-24 10:00:00,81.994869,17.526326,3.2e-08,0.1472,81.994869,17.526326,42.41052,0.1472,106.06129,106.0612896,3.2e-08,42.41052
2022-01-24 11:00:00,148.33413,26.057698,3.2e-08,3.2e-08,148.33413,26.057698,57.739322,3.2e-08,162.0215,162.021504,3.2e-08,57.739322
2022-01-24 12:00:00,205.97387,32.1261,3.2e-08,3.2e-08,205.97387,32.1261,65.440908,3.2e-08,203.8348,203.8348032,3.2e-08,65.440908
2022-01-24 13:00:00,237.10558,34.697517,3.2e-08,3.2e-08,237.10558,34.697517,66.770007,3.2e-08,222.29762,222.297616,3.2e-08,66.770007
2022-01-24 14:00:00,240.46601,34.134282,3.2e-08,3.2e-08,240.46601,34.134282,64.430171,3.2e-08,218.7103,218.71030399999998,3.2e-08,64.430171
2022-01-24 15:00:00,217.62817,30.450755,3.2e-08,3.2e-08,217.62817,30.450755,59.961609,3.2e-08,193.42704,193.42704,3.2e-08,59.961609
2022-01-24 16:00:00,164.15748,23.874431,3.2e-08,3.2e-08,164.15748,23.874431,50.825451,3.2e-08,148.93713,148.9371296,3.2e-08,50.825451
2022-01-24 17:00:00,95.395542,14.750175,3.2e-08,3.2e-08,95.395542,14.750175,38.356087,3.2e-08,89.839914,89.83991359999999,3.2e-08,38.356087
2022-01-24 18:00:00,26.220956,4.577119,3.2e-08,3.2e-08,26.220956,4.577119,21.893422,3.2e-08,27.135136,27.135136000000003,3.2e-08,21.893422
2022-01-24 19:00:00,0.052181472,0.010386688,3.2e-08,3.2e-08,0.052181472,0.010386688,11.923018,3.2e-08,0.0607104,0.0607104,3.2e-08,11.923018
2022-01-24 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,11.285312,3.2e-08,3.2e-08,3.2e-08,3.2e-08,11.285312
2022-01-24 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.879045,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.879045
2022-01-24 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.7651651,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.7651651
2022-01-24 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.2967454,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.2967454
2022-01-25 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.502977,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.502977
2022-01-25 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.1979887,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.1979887
2022-01-25 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7546194,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7546194
2022-01-25 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.5133944,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.5133944
2022-01-25 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4478812,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4478812
2022-01-25 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.1673475,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.1673475
2022-01-25 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.1457108,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.1457108
2022-01-25 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7802537,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.7802537
2022-01-25 08:00:00,0.76670438,0.5256649,3.2e-08,3.2e-08,0.76670438,0.5256649,7.4967958,3.2e-08,3.0004,3.0004,3.2e-08,7.4967958
2022-01-25 09:00:00,20.574914,8.1593852,3.2e-08,3.2e-08,20.574914,8.1593852,21.527752,3.2e-08,47.652189,47.6521888,3.2e-08,21.527752
2022-01-25 10:00:00,80.033746,18.596714,3.2e-08,3.2e-08,80.033746,18.596714,43.381987,3.2e-08,112.50733,112.50733439999999,3.2e-08,43.381987
2022-01-25 11:00:00,144.48776,27.180791,3.2e-08,3.2e-08,144.48776,27.180791,56.015147,3.2e-08,168.99882,168.998816,3.2e-08,56.015147
2022-01-25 12:00:00,201.26836,32.907472,3.2e-08,3.2e-08,201.26836,32.907472,62.617612,3.2e-08,208.75281,208.7528128,3.2e-08,62.617612
2022-01-25 13:00:00,235.73668,35.541705,3.2e-08,3.2e-08,235.73668,35.541705,66.157776,3.2e-08,227.86835,227.868352,3.2e-08,66.157776
2022-01-25 14:00:00,240.49316,35.027097,3.2e-08,3.2e-08,240.49316,35.027097,64.912382,3.2e-08,224.65546,224.655456,3.2e-08,64.912382
2022-01-25 15:00:00,216.67118,31.347192,3.2e-08,3.2e-08,216.67118,31.347192,60.478164,3.2e-08,199.2305,199.230496,3.2e-08,60.478164
2022-01-25 16:00:00,162.01278,24.655246,3.2e-08,3.2e-08,162.01278,24.655246,52.448828,3.2e-08,153.75902,153.75902399999998,3.2e-08,52.448828
2022-01-25 17:00:00,94.089164,15.325731,3.2e-08,3.2e-08,94.089164,15.325731,40.064366,3.2e-08,93.250144,93.250144,3.2e-08,40.064366
2022-01-25 18:00:00,26.006604,4.8635484,3.2e-08,3.2e-08,26.006604,4.8635484,24.665325,3.2e-08,28.774477,28.7744768,3.2e-08,24.665325
2022-01-25 19:00:00,0.070892128,0.015632288,3.2e-08,3.2e-08,0.070892128,0.015632288,13.096891,3.2e-08,0.0910656,0.0910656,3.2e-08,13.096891
2022-01-25 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.692485,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.692485
2022-01-25 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.0237511,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.0237511
2022-01-25 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.5240806,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.5240806
2022-01-25 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.6974513,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.6974513
2022-01-26 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.5089615,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.5089615
2022-01-26 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.7434128,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.7434128
2022-01-26 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.068251,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.068251
2022-01-26 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.829329,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.829329
2022-01-26 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.9663268,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.9663268
2022-01-26 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.355126,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.355126
2022-01-26 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.5197255,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.5197255
2022-01-26 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.2732372,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.2732372
2022-01-26 08:00:00,0.20096403,0.53326269,3.2e-08,3.2e-08,0.20096403,0.53326269,9.3851214,3.2e-08,3.0206336,3.0206336,3.2e-08,9.3851214
2022-01-26 09:00:00,14.686556,7.7463812,3.2e-08,3.2e-08,14.686556,7.7463812,20.527976,3.2e-08,45.000912,45.000912,3.2e-08,20.527976
2022-01-26 10:00:00,68.574293,18.066777,3.2e-08,3.2e-08,68.574293,18.066777,43.747272,3.2e-08,108.77329,108.7732896,3.2e-08,43.747272
2022-01-26 11:00:00,130.48365,26.651695,3.2e-08,3.2e-08,130.48365,26.651695,78.562247,3.2e-08,164.99155,164.991552,3.2e-08,78.562247
2022-01-26 12:00:00,188.50804,32.45518,3.2e-08,3.2e-08,188.50804,32.45518,87.108242,3.2e-08,205.18068,205.1806848,3.2e-08,87.108242
2022-01-26 13:00:00,226.13959,35.51535,3.2e-08,3.2e-08,226.13959,35.51535,81.031661,3.2e-08,227.2359,227.235904,3.2e-08,81.031661
2022-01-26 14:00:00,232.07472,35.036108,3.2e-08,3.2e-08,232.07472,35.036108,74.384587,3.2e-08,224.31645,224.316448,3.2e-08,74.384587
2022-01-26 15:00:00,204.36999,31.404416,3.2e-08,3.2e-08,204.36999,31.404416,64.967487,3.2e-08,199.03316,199.0331648,3.2e-08,64.967487
2022-01-26 16:00:00,149.34491,24.635375,3.2e-08,3.2e-08,149.34491,24.635375,51.721483,3.2e-08,153.06584,153.06584,3.2e-08,51.721483
2022-01-26 17:00:00,80.415495,15.321334,3.2e-08,3.2e-08,80.415495,15.321334,37.322911,3.2e-08,92.63792,92.63792000000001,3.2e-08,37.322911
2022-01-26 18:00:00,22.779536,4.8961456,3.2e-08,3.2e-08,22.779536,4.8961456,26.109044,3.2e-08,28.830134,28.8301344,3.2e-08,26.109044
2022-01-26 19:00:00,0.092335424,0.022652288,3.2e-08,3.2e-08,0.092335424,0.022652288,15.779669,3.2e-08,0.1315456,0.13154559999999998,3.2e-08,15.779669
2022-01-26 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.049897,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.049897
2022-01-26 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.4851028,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.4851028
2022-01-26 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3031278,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3031278
2022-01-26 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.153019,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.153019
2022-01-27 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.050598,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.050598
2022-01-27 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.5096011,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.5096011
2022-01-27 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.6262981,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.6262981
2022-01-27 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.3991502,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.3991502
2022-01-27 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.0675215,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.0675215
2022-01-27 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.9410932,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.9410932
2022-01-27 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.5973828,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.5973828
2022-01-27 07:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.3420761,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.3420761
2022-01-27 08:00:00,0.90702115,0.52824579,3.2e-08,0.9216,0.90702115,0.52824579,4.2486215,0.9216,3.0206336,3.0206336,3.2e-08,4.2486215
2022-01-27 09:00:00,16.89268,6.6806182,3.2e-08,1.5232,16.89268,6.6806182,13.226389,1.5232,38.898925,38.898924799999996,3.2e-08,13.226389
2022-01-27 10:00:00,41.234838,11.9952,3.2e-08,10.832,41.234838,11.9952,15.588925,10.832,71.083632,71.08363200000001,3.2e-08,15.588925
2022-01-27 11:00:00,50.397161,13.683583,3.2e-08,85.7536,50.397161,13.683583,3.2e-08,85.7536,81.526842,81.5268416,3.2e-08,3.2e-08
2022-01-27 12:00:00,66.346884,17.606758,3.2e-08,19.9808,66.346884,17.606758,4.374901,19.9808,105.87409,105.8740928,3.2e-08,4.374901
2022-01-27 13:00:00,100.85251,23.978695,3.2e-08,77.8208,100.85251,23.978695,3.2e-08,77.8208,146.76653,146.766528,3.2e-08,3.2e-08
2022-01-27 14:00:00,118.44689,26.180806,3.2e-08,42.5696,118.44689,26.180806,3.2e-08,42.5696,161.45482,161.454816,3.2e-08,3.2e-08
2022-01-27 15:00:00,115.65927,24.821773,3.2e-08,14.1856,115.65927,24.821773,16.158345,14.1856,152.7319,152.73190400000001,3.2e-08,16.158345
2022-01-27 16:00:00,81.106188,17.878161,3.2e-08,5.1808,81.106188,17.878161,19.056753,5.1808,108.16612,108.1661216,3.2e-08,19.056753
2022-01-27 17:00:00,60.703429,13.312245,3.2e-08,2.4448,60.703429,13.312245,18.860758,2.4448,79.745821,79.7458208,3.2e-08,18.860758
2022-01-27 18:00:00,17.772727,4.3660071,3.2e-08,3.3536,17.772727,4.3660071,10.899488,3.3536,25.576746,25.576745600000002,3.2e-08,10.899488
2022-01-27 19:00:00,0.1010599,0.024383648,3.2e-08,21.8272,0.1010599,0.024383648,3.2e-08,21.8272,0.1416672,0.1416672,3.2e-08,3.2e-08
2022-01-27 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.3536,3.2e-08,3.2e-08,4.6456649,3.3536,3.2e-08,3.2e-08,3.2e-08,4.6456649
2022-01-27 21:00:00,3.2e-08,3.2e-08,3.2e-08,1.9904,3.2e-08,3.2e-08,5.9332048,1.9904,3.2e-08,3.2e-08,3.2e-08,5.9332048
2022-01-27 22:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,7.2159512,0.1472,3.2e-08,3.2e-08,3.2e-08,7.2159512
2022-01-27 23:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,7.3524931,0.1472,3.2e-08,3.2e-08,3.2e-08,7.3524931
2022-01-28 00:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,7.1452278,0.1472,3.2e-08,3.2e-08,3.2e-08,7.1452278
2022-01-28 01:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,6.9180096,0.1472,3.2e-08,3.2e-08,3.2e-08,6.9180096
2022-01-28 02:00:00,3.2e-08,3.2e-08,3.2e-08,9.0016,3.2e-08,3.2e-08,3.2e-08,9.0016,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-01-28 03:00:00,3.2e-08,3.2e-08,3.2e-08,6.1056,3.2e-08,3.2e-08,0.81727318,6.1056,3.2e-08,3.2e-08,3.2e-08,0.81727318
2022-01-28 04:00:00,3.2e-08,3.2e-08,3.2e-08,7.9328,3.2e-08,3.2e-08,3.2e-08,7.9328,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-01-28 05:00:00,3.2e-08,3.2e-08,3.2e-08,8.08,3.2e-08,3.2e-08,3.2e-08,8.08,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-01-28 06:00:00,3.2e-08,3.2e-08,3.2e-08,6.1056,3.2e-08,3.2e-08,3.2e-08,6.1056,3.2e-08,3.2e-08,3.2e-08,3.2e-08
